"data","represa","nivel","vabs","vrel","vmax","afluente","descarregada","tunel"
"2016-04-10","T",744.43,44.65,52.4,85.20,9.76,0.10,-1
"2016-04-11","PN",757.56,72.33,22.0,329.37,0.45,0.45,-1
"2016-04-11","P",767.77,31.97,87.0,36.73,0.30,0.30,0.00
"2016-04-11","B",755.00,28.34,58.5,48.42,0.24,0.12,4.40
"2016-04-11","J",753.86,64.40,86.9,74.09,5.05,0.05,5.00
"2016-04-11","T",744.40,44.28,52.0,85.20,9.61,0.10,-1
"2016-04-12","PN",757.57,72.48,22.0,329.37,2.11,0.45,-1
"2016-04-12","P",767.78,32.02,87.2,36.73,0.85,0.30,0.00
"2016-04-12","B",754.96,28.06,58.0,48.42,0.32,0.12,3.35
"2016-04-12","J",753.86,64.40,86.9,74.09,4.99,0.05,4.94
"2016-04-12","T",744.37,43.90,51.5,85.20,8.87,0.10,-1
"2016-04-13","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-13","P",767.79,32.07,87.3,36.73,0.84,0.29,0.00
"2016-04-13","B",754.92,27.79,57.4,48.42,0.23,0.12,3.25
"2016-04-13","J",753.86,64.40,86.9,74.09,4.99,0.05,4.94
"2016-04-13","T",744.34,43.52,51.1,85.20,9.19,0.10,-1
"2016-04-14","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-14","P",767.79,32.07,87.3,36.73,0.29,0.29,0.00
"2016-04-14","B",754.86,27.41,56.6,48.42,0.10,0.12,4.35
"2016-04-14","J",753.86,64.40,86.9,74.09,4.99,0.05,4.94
"2016-04-14","T",744.32,43.28,50.8,85.20,10.82,0.10,-1
"2016-04-15","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-15","P",767.80,32.11,87.4,36.73,0.84,0.29,0.00
"2016-04-15","B",754.80,26.99,55.7,48.42,0.14,0.12,4.97
"2016-04-15","J",753.85,64.25,86.7,74.09,5.28,0.05,6.94
"2016-04-15","T",744.31,43.15,50.6,85.20,11.44,0.10,-1
"2016-04-16","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-16","P",767.80,32.11,87.4,36.73,0.29,0.29,0.00
"2016-04-16","B",754.76,26.72,55.2,48.42,0.14,0.12,3.10
"2016-04-16","J",753.85,64.25,86.7,74.09,4.97,0.05,4.92
"2016-04-16","T",744.27,42.66,50.1,85.20,7.56,0.10,-1
"2016-04-17","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-17","P",767.81,32.16,87.6,36.73,0.84,0.29,0.00
"2016-04-17","B",754.72,26.46,54.6,48.42,0.16,0.12,3.10
"2016-04-17","J",753.84,64.11,86.5,74.09,3.23,0.05,4.89
"2016-04-17","T",744.27,42.66,50.1,85.20,12.72,0.10,-1
"2016-04-18","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-18","P",767.81,32.16,87.6,36.73,0.29,0.29,0.00
"2016-04-18","B",754.66,26.09,53.9,48.42,0.07,0.12,4.14
"2016-04-18","J",753.84,64.11,86.5,74.09,4.93,0.05,4.88
"2016-04-18","T",744.26,42.53,49.9,85.20,10.66,0.10,-1
"2016-04-19","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-19","P",767.81,32.16,87.6,36.73,0.29,0.29,0.00
"2016-04-19","B",754.62,25.80,53.3,48.42,0.08,0.12,3.36
"2016-04-19","J",753.83,64.00,86.4,74.09,3.77,0.05,4.92
"2016-04-19","T",744.25,42.41,49.8,85.20,10.57,0.10,-1
"2016-04-20","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-20","P",767.82,32.21,87.7,36.73,0.84,0.29,0.00
"2016-04-20","B",754.57,25.48,52.6,48.42,0.06,0.12,3.70
"2016-04-20","J",753.83,63.96,86.3,74.09,4.16,0.05,4.62
"2016-04-20","T",744.23,42.16,49.5,85.20,9.13,0.10,-1
"2016-04-21","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-21","P",767.82,32.21,87.7,36.73,0.29,0.29,0.00
"2016-04-21","B",754.53,25.22,52.1,48.42,0.08,0.12,2.95
"2016-04-21","J",753.83,63.96,86.3,74.09,4.07,0.05,4.02
"2016-04-21","T",744.20,41.79,49.1,85.20,8.02,0.10,-1
"2016-04-22","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-22","P",767.83,32.26,87.8,36.73,0.84,0.29,0.00
"2016-04-22","B",754.49,24.96,51.5,48.42,0.09,0.12,2.95
"2016-04-22","J",753.83,63.96,86.3,74.09,4.04,0.05,3.99
"2016-04-22","T",744.17,41.43,48.6,85.20,7.89,0.10,-1
"2016-04-23","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-23","P",767.83,32.26,87.8,36.73,0.29,0.29,0.00
"2016-04-23","B",754.45,24.70,51.0,48.42,0.15,0.12,2.99
"2016-04-23","J",753.83,63.96,86.3,74.09,4.03,0.05,3.98
"2016-04-23","T",744.15,41.18,48.3,85.20,8.73,0.10,-1
"2016-04-24","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-24","P",767.84,32.30,88.0,36.73,0.84,0.29,0.00
"2016-04-24","B",754.42,24.51,50.6,48.42,0.44,0.12,2.53
"2016-04-24","J",753.82,63.81,86.1,74.09,2.74,0.05,4.40
"2016-04-24","T",744.12,40.82,47.9,85.20,7.76,0.10,-1
"2016-04-25","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-25","P",767.84,32.30,88.0,36.73,0.29,0.29,0.00
"2016-04-25","B",754.36,24.16,49.9,48.42,0.14,0.12,4.06
"2016-04-25","J",753.81,63.66,85.9,74.09,4.34,0.05,6.00
"2016-04-25","T",744.10,40.62,47.7,85.20,9.08,0.10,-1
"2016-04-26","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-26","P",767.84,32.30,88.0,36.73,0.29,0.29,0.00
"2016-04-26","B",754.32,23.88,49.3,48.42,0.03,0.12,3.19
"2016-04-26","J",753.80,63.52,85.7,74.09,3.31,0.05,4.97
"2016-04-26","T",744.08,40.33,47.3,85.20,8.19,0.10,-1
"2016-04-27","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-04-27","P",767.84,32.30,88.0,36.73,0.29,0.29,0.00
"2016-04-27","B",754.28,23.65,48.8,48.42,0.14,0.12,2.71
"2016-04-27","J",753.79,63.43,85.6,74.09,3.00,0.05,3.97
"2016-04-27","T",744.05,39.97,46.9,85.20,7.39,0.10,-1
"2016-04-28","PN",757.58,72.62,22.0,329.37,2.11,0.45,-1
"2016-04-28","P",767.85,32.35,88.1,36.73,0.84,0.29,0.00
"2016-04-28","B",754.25,23.44,48.4,48.42,0.16,0.12,2.43
"2016-04-28","J",753.79,63.37,85.5,74.09,3.28,0.05,3.91
"2016-04-28","T",744.03,39.73,46.6,85.20,7.68,0.10,1.70,-1
"2016-04-29","PN",757.59,72.76,22.1,329.37,2.11,0.45,-1
"2016-04-29","P",767.86,32.40,88.2,36.73,0.84,0.29,0.00
"2016-04-29","B",754.22,23.25,48.0,48.42,0.06,0.12,2.10
"2016-04-29","J",753.78,63.22,85.3,74.09,2.26,0.05,3.91
"2016-04-29","T",744.00,39.37,46.2,85.20,6.26,0.10,1.70,-1
"2016-04-30","PN",757.59,72.76,22.1,329.37,0.45,0.45,-1
"2016-04-30","P",767.86,32.40,88.2,36.73,0.29,0.29,0.00
"2016-04-30","B",754.18,23.01,47.5,48.42,0.16,0.12,2.91
"2016-04-30","J",753.77,63.11,85.2,74.09,3.18,0.05,4.49
"2016-04-30","T",743.98,39.13,45.9,85.20,7.58,0.10,1.70,-1
"2016-05-01","PN",757.59,72.76,22.1,329.37,0.45,0.45,-1
"2016-05-01","P",767.87,32.45,88.3,36.73,0.87,0.32,0.00
"2016-05-01","B",754.15,22.84,47.2,48.42,0.31,0.12,2.12
"2016-05-01","J",753.76,62.97,85.0,74.09,2.31,0.05,3.79
"2016-05-01","T",743.95,38.77,45.5,85.20,6.21,0.10,1.70,-1
"2016-05-02","PN",757.59,72.76,22.1,329.37,0.45,0.45,-1
"2016-05-02","P",767.87,32.45,88.3,36.73,0.32,0.32,0.00
"2016-05-02","B",754.12,22.66,46.8,48.42,0.08,0.12,2.02
"2016-05-02","J",753.75,62.81,84.8,74.09,2.27,0.05,4.09
"2016-05-02","T",743.92,38.42,45.1,85.20,6.68,0.10,1.70,-1
"2016-05-03","PN",757.58,72.69,22.1,329.37,0.02,0.85,-1
"2016-05-03","P",767.88,32.50,88.5,36.73,0.88,0.32,0.00
"2016-05-03","B",754.09,22.45,46.4,48.42,0.13,0.12,2.42
"2016-05-03","J",753.74,62.69,84.6,74.09,2.62,0.05,3.93
"2016-05-03","T",743.90,38.18,44.8,85.20,8.40,0.10,2.87,-1
"2016-05-04","PN",757.58,72.62,22.0,329.37,0.02,0.85,-1
"2016-05-04","P",767.88,32.50,88.5,36.73,0.32,0.32,0.00
"2016-05-04","B",754.06,22.27,46.0,48.42,0.15,0.12,2.15
"2016-05-04","J",753.74,62.64,84.5,74.09,3.08,0.05,3.71
"2016-05-04","T",743.88,37.94,44.5,85.20,8.07,0.10,3.10,-1
"2016-05-05","PN",757.58,72.62,22.0,329.37,0.37,0.37,-1
"2016-05-05","P",767.88,32.50,88.5,36.73,0.32,0.32,0.00
"2016-05-05","B",754.03,22.12,45.7,48.42,0.13,0.12,1.77
"2016-05-05","J",753.73,62.49,84.3,74.09,2.08,0.05,3.73
"2016-05-05","T",743.86,37.71,44.3,85.20,8.26,0.10,3.10,-1
"2016-05-06","PN",757.58,72.58,22.0,329.37,0.07,0.57,-1
"2016-05-06","P",767.88,32.50,88.5,36.73,0.32,0.32,0.00
"2016-05-06","B",754.01,21.97,45.4,48.42,0.14,0.12,1.77
"2016-05-06","J",753.71,62.24,84.0,74.09,2.08,0.05,4.91
"2016-05-06","T",743.85,37.59,44.1,85.20,10.26,0.10,3.10,-1
"2016-05-07","PN",757.57,72.53,22.0,329.37,0.15,0.65,-1
"2016-05-07","P",767.88,32.50,88.5,36.73,0.32,0.32,0.00
"2016-05-07","B",753.99,21.85,45.1,48.42,0.14,0.12,1.42
"2016-05-07","J",753.70,62.05,83.7,74.09,1.56,0.05,3.71
"2016-05-07","T",743.83,37.35,43.8,85.20,8.90,0.10,3.10,-1
"2016-05-08","PN",757.57,72.48,22.0,329.37,0.14,0.80,-1
"2016-05-08","P",767.89,32.54,88.6,36.73,0.88,0.32,0.00
"2016-05-08","B",753.97,21.73,44.9,48.42,0.19,0.12,1.47
"2016-05-08","J",753.68,61.82,83.4,74.09,1.63,0.05,4.29
"2016-05-08","T",743.81,37.12,43.6,85.20,9.17,0.10,3.10,-1
"2016-05-09","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-09","P",767.89,32.54,88.6,36.73,0.32,0.32,0.00
"2016-05-09","B",753.94,21.55,44.5,48.42,0.10,0.12,2.07
"2016-05-09","J",753.67,61.61,83.2,74.09,2.24,0.05,4.56
"2016-05-09","T",743.79,36.90,43.3,85.20,9.07,0.10,3.10,-1
"2016-05-10","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-10","P",767.90,32.59,88.7,36.73,0.88,0.32,0.00
"2016-05-10","B",753.92,21.43,44.3,48.42,0.14,0.12,1.41
"2016-05-10","J",753.66,61.47,83.0,74.09,1.98,0.05,3.62
"2016-05-10","T",743.77,36.65,43.0,85.20,8.30,0.10,3.10,-1
"2016-05-11","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-11","P",767.91,32.64,88.9,36.73,0.88,0.32,0.00
"2016-05-11","B",753.90,21.31,44.0,48.42,0.15,0.12,1.41
"2016-05-11","J",753.65,61.32,82.8,74.09,1.98,0.05,3.62
"2016-05-11","T",743.74,36.30,42.6,85.20,8.31,0.10,3.10,-1
"2016-05-12","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-12","P",767.91,32.64,88.9,36.73,0.32,0.32,0.00
"2016-05-12","B",753.88,21.19,43.8,48.42,0.15,0.12,1.41
"2016-05-12","J",753.64,61.17,82.6,74.09,2.21,0.05,3.85
"2016-05-12","T",743.71,35.98,42.2,85.20,8.18,0.10,2.63,-1
"2016-05-13","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-13","P",767.91,32.64,88.9,36.73,0.32,0.32,0.00
"2016-05-13","B",753.86,21.07,43.5,48.42,0.09,0.12,1.35
"2016-05-13","J",753.63,61.03,82.4,74.09,2.16,0.05,3.79
"2016-05-13","T",743.69,35.68,41.9,85.20,8.00,0.10,3.10,-1
"2016-05-14","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-14","P",767.92,32.69,89.0,36.73,0.86,0.30,0.00
"2016-05-14","B",753.84,20.95,43.3,48.42,0.10,0.12,1.35
"2016-05-14","J",753.62,60.88,82.2,74.09,1.87,0.05,3.50
"2016-05-14","T",743.66,35.38,41.5,85.20,7.60,0.10,3.10,-1
"2016-05-15","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-15","P",767.93,32.74,89.1,36.73,0.86,0.30,0.00
"2016-05-15","B",753.82,20.83,43.0,48.42,0.04,0.12,1.29
"2016-05-15","J",753.61,60.74,82.0,74.09,1.62,0.05,3.25
"2016-05-15","T",743.63,35.04,41.1,85.20,7.42,0.10,2.95,-1
"2016-05-16","PN",757.57,72.48,22.0,329.37,0.45,0.45,-1
"2016-05-16","P",767.93,32.74,89.1,36.73,0.30,0.30,0.00
"2016-05-16","B",753.81,20.77,42.9,48.42,0.66,0.12,1.22
"2016-05-16","J",753.60,60.59,81.8,74.09,1.47,0.05,3.10
"2016-05-16","T",743.60,34.69,40.7,85.20,7.86,0.10,3.03,-1
"2016-05-17","PN",757.59,72.76,22.1,329.37,3.77,0.45,-1
"2016-05-17","P",767.96,32.88,89.5,36.73,1.98,0.30,0.00
"2016-05-17","B",753.84,20.95,43.3,48.42,3.39,0.12,1.22
"2016-05-17","J",753.63,61.03,82.4,74.09,8.05,0.05,2.95
"2016-05-17","T",743.62,34.92,41.0,85.20,13.44,0.10,3.10,-1
"2016-05-18","PN",757.60,72.91,22.1,329.37,2.11,0.45,-1
"2016-05-18","P",767.97,32.93,89.7,36.73,0.86,0.30,1.27
"2016-05-18","B",753.84,20.95,43.3,48.42,1.27,0.12,2.42
"2016-05-18","J",753.64,61.17,82.6,74.09,4.53,0.05,2.80
"2016-05-18","T",743.63,35.04,41.1,85.20,12.62,0.10,3.10,-1
"2016-05-19","PN",757.62,73.20,22.2,329.37,3.78,0.45,-1
"2016-05-19","P",768.00,33.08,90.1,36.73,1.98,0.30,1.50
"2016-05-19","B",753.86,21.07,43.5,48.42,2.57,0.12,2.58
"2016-05-19","J",753.66,61.47,83.0,74.09,6.25,0.05,2.83
"2016-05-19","T",743.64,35.15,41.3,85.20,11.67,0.10,3.10,-1
"2016-05-20","PN",757.65,73.63,22.4,329.37,5.45,0.45,-1
"2016-05-20","P",768.02,33.17,90.3,36.73,1.42,0.30,2.55
"2016-05-20","B",753.89,21.25,43.9,48.42,2.19,0.12,2.55
"2016-05-20","J",753.67,61.61,83.2,74.09,4.48,0.05,2.74
"2016-05-20","T",743.65,35.27,41.4,85.20,11.48,0.10,3.10,-1
"2016-05-21","PN",757.67,73.92,22.4,329.37,3.79,0.45,-1
"2016-05-21","P",768.06,33.37,90.8,36.73,2.55,0.30,1.94
"2016-05-21","B",753.93,21.49,44.4,48.42,2.89,0.12,1.94
"2016-05-21","J",753.70,62.05,83.7,74.09,8.29,0.05,3.17
"2016-05-21","T",743.68,35.61,41.8,85.20,15.29,0.10,3.10,-1
"2016-05-22","PN",757.71,74.50,22.6,329.37,7.15,0.45,-1
"2016-05-22","P",768.10,33.56,91.4,36.73,2.56,0.30,3.96
"2016-05-22","B",753.99,21.85,45.1,48.42,4.30,0.12,3.96
"2016-05-22","J",753.74,62.64,84.5,74.09,9.75,0.05,2.92
"2016-05-22","T",743.70,35.84,42.1,85.20,13.79,0.10,3.10,-1
"2016-05-23","PN",757.75,75.08,22.8,329.37,7.17,0.45,-1
"2016-05-23","P",768.14,33.76,91.9,36.73,2.57,0.30,4.05
"2016-05-23","B",754.04,22.15,45.7,48.42,3.62,0.12,4.05
"2016-05-23","J",753.77,63.08,85.1,74.09,8.48,0.05,3.33
"2016-05-23","T",743.73,36.19,42.5,85.20,15.44,0.10,2.17,-1
"2016-05-24","PN",757.79,75.66,23.0,329.37,7.19,0.45,-1
"2016-05-24","P",768.17,33.91,92.3,36.73,2.01,0.30,4.51
"2016-05-24","B",754.08,22.39,46.2,48.42,2.94,0.12,4.51
"2016-05-24","J",753.80,63.52,85.7,74.09,8.07,0.05,2.91
"2016-05-24","T",743.75,36.42,42.7,85.20,13.36,0.10,2.37,-1
"2016-05-25","PN",757.81,75.95,23.1,329.37,3.83,0.45,-1
"2016-05-25","P",768.20,34.05,92.7,36.73,2.01,0.30,4.05
"2016-05-25","B",754.11,22.58,46.6,48.42,2.24,0.12,4.05
"2016-05-25","J",753.81,63.66,85.9,74.09,5.27,0.05,3.51
"2016-05-25","T",743.77,36.65,43.0,85.20,13.45,0.10,3.10,-1
"2016-05-26","PN",757.82,76.10,23.1,329.37,2.14,0.45,-1
"2016-05-26","P",768.21,34.10,92.9,36.73,0.87,0.30,2.43
"2016-05-26","B",754.13,22.70,46.9,48.42,1.54,0.12,2.43
"2016-05-26","J",753.82,63.81,86.1,74.09,4.67,0.05,2.91
"2016-05-26","T",743.76,36.54,42.9,85.20,10.02,0.10,3.10,-1
"2016-05-27","PN",757.83,76.24,23.1,329.37,2.14,0.45,-1
"2016-05-27","P",768.22,34.15,93.0,36.73,0.87,0.30,2.78
"2016-05-27","B",754.15,22.82,47.1,48.42,1.54,0.12,2.78
"2016-05-27","J",753.83,63.96,86.3,74.09,4.67,0.05,2.91
"2016-05-27","T",743.74,36.30,42.6,85.20,8.64,0.10,3.10,-1
"2016-05-28","PN",757.83,76.24,23.1,329.37,0.45,0.45,-1
"2016-05-28","P",768.23,34.20,93.1,36.73,0.87,0.30,0.69
"2016-05-28","B",754.17,22.95,47.4,48.42,1.55,0.12,0.69
"2016-05-28","J",753.82,63.81,86.1,74.09,1.09,0.05,2.75
"2016-05-28","T",743.72,36.07,42.3,85.20,8.33,0.10,3.10,-1
"2016-05-29","PN",757.83,76.24,23.1,329.37,0.45,0.45,-1
"2016-05-29","P",768.24,34.25,93.3,36.73,0.87,0.30,0.58
"2016-05-29","B",754.19,23.07,47.6,48.42,1.55,0.12,0.58
"2016-05-29","J",753.81,63.66,85.9,74.09,1.09,0.05,2.75
"2016-05-29","T",743.70,35.84,42.1,85.20,8.71,0.10,3.10,-1
"2016-05-30","PN",757.83,76.24,23.1,329.37,0.45,0.45,-1
"2016-05-30","P",768.25,34.30,93.4,36.73,0.87,0.30,1.04
"2016-05-30","B",754.20,23.13,47.8,48.42,0.84,0.12,1.04
"2016-05-30","J",753.80,63.52,85.7,74.09,1.19,0.05,2.85
"2016-05-30","T",743.68,35.61,41.8,85.20,8.96,0.10,3.10,-1
"2016-05-31","PN",757.84,76.39,23.2,329.37,2.14,0.45,-1
"2016-05-31","P",768.27,34.40,93.7,36.73,1.45,0.30,1.04
"2016-05-31","B",754.23,23.32,48.2,48.42,2.27,0.12,1.04
"2016-05-31","J",753.80,63.52,85.7,74.09,2.90,0.05,2.85
"2016-05-31","T",743.70,35.84,42.1,85.20,13.68,0.10,3.10,-1
"2016-06-01","PN",757.85,76.54,23.2,329.37,2.28,0.58,-1
"2016-06-01","P",768.29,34.50,93.9,36.73,1.45,0.30,1.27
"2016-06-01","B",754.25,23.44,48.4,48.42,1.56,0.12,1.27
"2016-06-01","J",753.79,63.37,85.5,74.09,2.17,0.05,3.82
"2016-06-01","T",743.72,36.07,42.3,85.20,13.59,0.10,3.10,-1
"2016-06-02","PN",757.88,76.98,23.4,329.37,5.84,0.75,-1
"2016-06-02","P",768.31,34.60,94.2,36.73,1.45,0.30,1.39
"2016-06-02","B",754.28,23.63,48.8,48.42,2.29,0.12,1.39
"2016-06-02","J",753.81,63.66,85.9,74.09,6.54,0.05,3.08
"2016-06-02","T",743.75,36.42,42.7,85.20,15.33,0.10,3.10,-1
"2016-06-03","PN",757.90,77.27,23.5,329.37,3.85,0.45,-1
"2016-06-03","P",768.32,34.65,94.3,36.73,0.88,0.30,3.13
"2016-06-03","B",754.32,23.88,49.3,48.42,3.02,0.12,3.13
"2016-06-03","J",753.84,64.11,86.5,74.09,8.07,0.05,2.90
"2016-06-03","T",743.79,36.89,43.3,85.20,16.79,0.10,3.10,-1
"2016-06-04","PN",757.94,77.86,23.6,329.37,7.27,0.45,-1
"2016-06-04","P",768.38,34.95,95.2,36.73,3.77,0.30,2.89
"2016-06-04","B",754.36,24.13,49.8,48.42,3.04,0.12,2.89
"2016-06-04","J",753.85,64.25,86.7,74.09,5.64,0.05,3.88
"2016-06-04","T",743.85,37.59,44.1,85.20,19.37,0.10,3.10,-1
"2016-06-05","PN",758.01,78.89,24.0,329.37,12.43,0.45,-1
"2016-06-05","P",768.44,35.25,96.0,36.73,3.79,0.30,4.28
"2016-06-05","B",754.44,24.64,50.9,48.42,6.00,0.12,4.28
"2016-06-05","J",753.91,65.14,87.9,74.09,13.84,0.05,3.50
"2016-06-05","T",743.94,38.65,45.4,85.20,23.65,0.10,3.10,-1
"2016-06-06","PN",758.11,80.38,24.4,329.37,17.68,0.45,-1
"2016-06-06","P",768.55,35.81,97.5,36.73,6.74,0.30,7.64
"2016-06-06","B",754.53,25.22,52.1,48.42,6.80,0.12,7.64
"2016-06-06","J",753.99,66.34,89.5,74.09,16.98,0.05,3.14
"2016-06-06","T",744.08,40.33,47.3,85.20,30.18,0.10,3.10,-1
"2016-06-07","PN",758.24,82.33,25.0,329.37,23.04,0.45,-1
"2016-06-07","P",768.73,36.73,100.0,36.73,10.97,0.30,7.29
"2016-06-07","B",754.73,26.52,54.8,48.42,15.23,0.12,7.29
"2016-06-07","J",754.18,69.19,93.4,74.09,38.70,0.05,5.58
"2016-06-07","T",744.26,42.53,49.9,85.20,36.54,0.10,1.27,-1
"2016-06-08","PN",758.37,84.30,25.6,329.37,22.98,0.18,-1
"2016-06-08","P",768.86,37.40,101.8,36.73,8.41,0.60,7.52
"2016-06-08","B",754.86,27.39,56.6,48.42,10.14,0.12,7.52
"2016-06-08","J",754.24,70.10,94.6,74.09,22.10,0.05,11.51
"2016-06-08","T",744.55,46.17,54.2,85.20,51.75,0.10,0.30,-1
"2016-06-09","PN",758.48,85.99,26.1,329.37,19.64,0.18,-1
"2016-06-09","P",768.93,37.77,102.8,36.73,6.10,1.86,8.10
"2016-06-09","B",754.95,28.00,57.8,48.42,7.15,0.12,8.10
"2016-06-09","J",754.26,70.41,95.0,74.09,14.82,0.05,11.25
"2016-06-09","T",744.71,48.23,56.6,85.20,33.47,0.10,0.30,-1
"2016-06-10","PN",758.51,86.45,26.2,329.37,5.60,0.27,-1
"2016-06-10","P",768.96,37.93,103.3,36.73,4.00,2.18,7.99
"2016-06-10","B",755.00,28.34,58.5,48.42,4.06,0.12,7.99
"2016-06-10","J",754.25,70.25,94.8,74.09,9.36,0.05,11.07
"2016-06-10","T",744.80,49.41,58.0,85.20,23.01,0.10,0.30,-1
"2016-06-11","PN",758.53,86.75,26.3,329.37,4.11,0.55,-1
"2016-06-11","P",768.97,37.98,103.4,36.73,2.87,2.26,7.99
"2016-06-11","B",755.04,28.61,59.1,48.42,3.29,0.12,7.99
"2016-06-11","J",754.24,70.10,94.6,74.09,9.19,0.05,10.90
"2016-06-11","T",744.86,50.20,58.9,85.20,19.57,0.10,0.30,-1
"2016-06-12","PN",758.55,87.06,26.4,329.37,4.12,0.55,-1
"2016-06-12","P",768.96,37.93,103.3,36.73,1.57,2.18,6.13
"2016-06-12","B",755.06,28.75,59.4,48.42,1.71,0.12,6.13
"2016-06-12","J",754.22,69.80,94.2,74.09,7.32,0.05,10.79
"2016-06-12","T",744.90,50.73,59.5,85.20,17.74,0.10,0.30,-1
"2016-06-13","PN",758.56,87.22,26.5,329.37,2.32,0.53,-1
"2016-06-13","P",768.95,37.87,103.1,36.73,1.50,2.11,4.05
"2016-06-13","B",755.07,28.81,59.5,48.42,0.92,0.12,4.05
"2016-06-13","J",754.20,69.50,93.8,74.09,6.18,0.05,9.64
"2016-06-13","T",744.93,51.13,60.0,85.20,15.32,0.10,0.30,-1
"2016-06-14","PN",758.56,87.22,26.5,329.37,0.52,0.52,-1
"2016-06-14","P",768.95,37.87,103.1,36.73,1.93,1.93,3.55
"2016-06-14","B",755.09,28.95,59.8,48.42,1.71,0.12,3.55
"2016-06-14","J",754.18,69.19,93.4,74.09,5.39,0.05,8.85
"2016-06-14","T",744.96,51.53,60.5,85.20,15.77,0.10,0.30,-1
"2016-06-15","PN",758.57,87.37,26.5,329.37,2.31,0.52,-1
"2016-06-15","P",768.94,37.82,103.0,36.73,1.12,1.73,3.59
"2016-06-15","B",755.11,29.09,60.1,48.42,1.72,0.12,3.59
"2016-06-15","J",754.17,69.04,93.2,74.09,5.85,0.05,7.55
"2016-06-15","T",744.97,51.66,60.6,85.20,13.08,0.10,0.30,-1
"2016-06-16","PN",758.58,87.53,26.6,329.37,2.31,0.52,-1
"2016-06-16","P",768.93,37.77,102.8,36.73,1.05,1.66,3.01
"2016-06-16","B",755.12,29.16,60.2,48.42,0.92,0.12,3.01
"2016-06-16","J",754.16,68.89,93.0,74.09,5.83,0.05,7.53
"2016-06-16","T",744.97,51.66,60.6,85.20,11.19,0.10,0.30,-1
"2016-06-17","PN",758.59,87.68,26.6,329.37,2.18,0.39,-1
"2016-06-17","P",768.93,37.77,102.8,36.73,1.37,1.37,2.89
"2016-06-17","B",755.12,29.16,60.2,48.42,0.12,0.12,2.89
"2016-06-17","J",754.15,68.74,92.8,74.09,5.83,0.05,7.53
"2016-06-17","T",744.97,51.66,60.6,85.20,11.22,0.10,0.30,-1
"2016-06-18","PN",758.60,87.84,26.7,329.37,2.11,0.32,-1
"2016-06-18","P",768.92,37.72,102.7,36.73,0.68,1.29,2.66
"2016-06-18","B",755.13,29.23,60.4,48.42,0.92,0.12,2.66
"2016-06-18","J",754.14,68.59,92.6,74.09,4.11,0.05,5.81
"2016-06-18","T",744.96,51.53,60.5,85.20,10.23,0.10,0.30,-1
"2016-06-19","PN",758.61,87.99,26.7,329.37,2.11,0.32,-1
"2016-06-19","P",768.91,37.66,102.5,36.73,0.68,1.29,1.97
"2016-06-19","B",755.15,29.37,60.7,48.42,1.73,0.12,1.97
"2016-06-19","J",754.13,68.44,92.4,74.09,2.40,0.05,4.10
"2016-06-19","T",744.94,51.26,60.2,85.20,8.66,0.10,0.30,-1
"2016-06-20","PN",758.62,88.15,26.8,329.37,2.11,0.32,-1
"2016-06-20","P",768.91,37.66,102.5,36.73,1.26,1.26,1.97
"2016-06-20","B",755.17,29.51,60.9,48.42,1.73,0.12,1.97
"2016-06-20","J",754.12,68.29,92.2,74.09,2.60,0.05,4.30
"2016-06-20","T",744.92,50.99,59.9,85.20,8.15,0.10,0.30,-1
"2016-06-21","PN",758.62,88.15,26.8,329.37,0.32,0.32,-1
"2016-06-21","P",768.91,37.66,102.5,36.73,1.79,1.79,1.97
"2016-06-21","B",755.19,29.65,61.2,48.42,1.73,0.12,1.97
"2016-06-21","J",754.11,68.17,92.0,74.09,2.94,0.05,4.29
"2016-06-21","T",744.90,50.74,59.6,85.20,8.23,0.10,0.30,-1
"2016-06-22","PN",758.63,88.30,26.8,329.37,2.11,0.32,-1
"2016-06-22","P",768.91,37.66,102.5,36.73,1.82,1.82,1.74
