date,Jaguari_QNat,Jaguari_QJus,Jaguari_Vop,Cachoeira_QNat,Cachoeira_QJus,Cachoeira_Vop,Atibainha_QNat,Atibainha_QJus,Atibainha_Vop,PaivaC_QNat,PaivaC_QJus,PaivaC_Vop,QESI
2010-02-23,40.0,40.0,6.95,8.86,6.0,90.32,4.93,7.0,83.45,7.06,0.2,54.22,28.4
2010-02-24,40.0,40.0,6.95,10.12,6.0,90.2,9.08,7.0,81.52,5.83,0.2,56.46,33.0
2010-02-25,51.36,40.0,7.07,9.14,6.0,89.95,2.56,7.0,79.17,10.02,0.2,61.52,33.0
2010-02-26,45.68,40.0,7.13,11.74,6.0,89.1,6.22,7.0,79.17,12.5,0.2,54.78,30.0
2010-02-27,40.0,40.0,7.13,11.26,6.0,88.0,16.82,7.0,78.53,6.75,0.2,55.34,31.2
2010-02-28,22.96,40.0,6.95,10.29,6.0,86.79,13.27,7.0,78.11,7.97,0.2,57.58,30.9
2010-03-01,45.68,40.0,7.01,20.86,6.0,86.91,12.21,7.0,77.9,12.22,0.2,62.08,29.6
2010-03-02,70.01,18.85,7.55,27.66,6.0,87.88,25.34,7.0,79.38,14.84,0.2,63.21,28.8
2010-03-03,67.68,5.0,8.22,18.98,6.0,87.76,17.14,7.0,79.6,7.09,0.2,58.14,33.0
2010-03-04,73.57,5.0,8.96,14.14,6.0,87.03,9.61,7.0,78.96,11.68,0.2,63.21,30.9
2010-03-05,39.36,5.0,9.33,12.19,6.0,86.07,10.7,7.0,78.75,7.69,0.2,57.58,32.5
2010-03-06,30.12,5.0,9.45,8.31,6.0,85.22,3.34,7.0,77.9,6.26,0.2,62.65,30.4
2010-03-07,79.84,19.58,9.82,12.85,6.0,86.19,14.52,7.0,80.45,22.08,0.2,58.7,28.5
2010-03-08,54.51,40.0,9.69,6.02,6.0,86.31,19.16,7.0,81.73,5.66,0.2,55.9,30.4
2010-03-09,48.62,40.0,9.51,3.29,6.0,86.07,7.1,7.0,81.73,8.55,0.2,56.46,33.0
2010-03-10,34.38,40.0,9.39,8.25,6.0,85.22,2.55,7.0,80.45,7.48,0.2,57.58,31.4
2010-03-11,28.54,40.0,9.26,10.42,6.0,84.5,12.08,7.0,79.6,7.94,0.2,58.7,31.8
2010-03-12,22.82,40.0,9.08,8.5,6.0,83.54,7.17,7.0,78.32,7.23,0.2,57.58,33.0
2010-03-13,28.55,40.0,8.96,9.44,6.0,82.71,7.16,7.0,77.05,7.8,0.2,57.02,33.0
2010-03-14,22.84,40.0,8.27,8.74,6.0,81.04,3.22,4.13,76.2,5.91,0.2,54.22,33.0
2010-03-15,34.28,40.0,8.21,14.61,6.0,79.63,12.81,3.0,76.62,10.9,0.2,59.82,30.6
2010-03-16,35.61,24.17,8.84,11.15,3.63,78.92,17.8,3.0,77.68,10.35,0.2,52.55,32.3
2010-03-17,37.17,20.0,9.02,2.88,3.0,77.63,10.39,3.0,76.62,5.92,0.2,55.34,33.0
2010-03-18,31.45,20.0,9.14,9.86,1.63,77.86,7.22,3.0,75.14,8.53,0.2,58.7,33.0
2010-03-19,25.73,20.0,9.2,9.86,1.0,78.33,4.39,3.0,73.45,7.27,0.2,58.7,33.0
2010-03-20,36.05,13.13,9.45,12.7,1.0,79.15,12.73,1.71,72.61,6.85,0.2,58.14,33.0
2010-03-21,27.95,5.0,9.69,8.81,1.0,79.51,4.88,1.0,71.14,5.93,0.2,56.46,33.0
2010-03-22,76.27,5.0,10.03,16.1,1.0,81.16,14.31,1.0,71.56,8.61,0.2,51.44,31.3
2010-03-23,50.31,5.0,10.02,12.33,1.0,80.69,10.55,1.0,72.19,5.64,0.2,51.44,33.0
2010-03-24,45.37,5.0,10.11,12.9,1.0,78.68,8.6,1.0,72.82,5.98,0.2,52.55,33.0
2010-03-25,45.43,5.0,10.13,14.13,1.0,79.74,3.84,1.0,73.03,6.44,0.2,54.22,33.0
2010-03-26,36.3,5.0,10.14,9.49,1.0,79.86,13.63,1.0,74.93,13.26,0.2,62.08,30.0
2010-03-27,36.46,5.0,10.14,11.28,1.0,79.98,10.59,1.0,77.05,8.47,0.2,57.02,33.0
2010-03-28,22.98,5.0,10.16,11.7,1.0,79.39,12.18,1.0,77.47,3.67,0.2,58.7,30.1
2010-03-29,22.35,5.0,10.12,9.58,1.0,78.8,7.95,1.0,77.05,9.29,0.2,62.08,31.2
2010-03-30,51.33,5.0,10.22,11.2,1.0,78.57,11.44,1.0,77.26,10.13,0.2,60.95,31.0
2010-03-31,34.0,5.0,10.25,14.95,1.0,78.8,17.18,1.0,77.47,5.59,0.2,59.26,32.7
2010-04-01,34.03,5.0,10.29,6.83,1.0,78.17,28.45,1.0,80.16,2.88,0.2,58.14,31.7
2010-04-02,22.44,5.0,10.3,9.46,1.0,76.43,3.61,1.0,80.59,7.61,0.2,51.99,33.0
2010-04-03,16.63,5.0,10.32,10.33,1.0,73.91,8.7,1.0,81.69,5.64,0.2,51.99,30.0
2010-04-04,34.1,5.0,10.35,12.09,1.0,71.64,8.8,1.0,84.34,20.11,0.2,53.66,26.2
2010-04-05,30.78,5.0,10.35,12.63,1.0,74.48,22.3,1.0,85.0,6.39,0.2,55.9,26.8
2010-04-06,46.83,5.0,10.39,11.52,1.0,77.36,12.49,1.0,85.0,9.54,0.2,44.81,30.5
2010-04-07,61.15,37.81,10.31,25.42,1.0,80.39,23.93,1.0,85.44,13.97,0.2,49.77,27.4
2010-04-08,57.52,40.0,10.33,24.18,4.25,82.86,17.06,1.0,84.56,12.56,0.2,57.58,31.4
2010-04-09,40.0,40.0,10.33,18.39,5.0,84.52,11.27,1.0,83.67,6.48,0.2,51.99,31.3
2010-04-10,40.0,40.0,10.33,17.97,5.0,84.64,6.75,1.0,83.01,10.29,0.2,57.58,30.3
2010-04-11,34.16,40.0,10.42,16.51,5.0,83.22,6.8,1.0,83.89,10.03,0.2,57.02,29.3
2010-04-12,34.16,40.0,10.42,10.72,5.0,81.09,1.1,1.0,83.89,1.23,0.2,47.56,32.3
2010-04-13,28.33,40.0,10.3,14.63,5.0,79.22,1.43,1.0,83.89,9.01,0.2,48.67,32.5
2010-04-14,28.33,40.0,10.39,14.57,5.0,77.36,6.54,1.0,84.34,7.85,1.0,47.56,33.0
2010-04-15,28.34,40.0,10.38,12.65,5.0,75.63,7.04,1.0,84.56,7.84,1.0,46.46,33.0
2010-04-16,25.42,7.92,10.3,12.14,1.33,74.48,3.7,1.0,83.89,5.32,1.0,48.11,33.0
2010-04-17,21.6,5.0,10.3,3.85,1.0,73.11,5.71,1.0,83.89,9.53,1.0,53.66,33.0
2010-04-18,22.22,5.0,10.3,18.21,1.0,73.91,5.96,1.0,84.34,7.44,1.0,55.34,33.0
2010-04-19,16.38,5.0,10.3,11.79,1.0,73.91,1.04,1.0,84.34,5.95,1.0,55.34,33.0
2010-04-20,16.25,5.0,10.39,8.88,1.0,74.02,5.01,1.0,84.34,6.83,1.0,57.02,32.4
2010-04-21,21.95,5.0,10.39,6.81,1.0,74.37,9.05,1.0,84.34,5.94,1.0,57.58,32.5
2010-04-22,15.33,4.21,10.39,14.28,1.0,75.63,2.75,1.85,84.34,8.27,1.0,54.78,30.7
2010-04-23,24.08,4.0,10.3,13.21,1.0,76.78,10.99,2.0,84.11,5.35,1.0,48.11,33.0
2010-04-24,18.03,4.0,10.39,13.8,1.0,77.71,4.45,2.0,84.34,8.33,1.0,47.56,33.0
2010-04-25,16.24,4.0,10.39,10.99,1.0,78.05,4.4,2.0,84.56,7.26,1.0,49.77,29.5
2010-04-26,19.09,4.0,10.39,11.18,1.0,78.05,1.94,2.0,84.56,7.08,1.0,50.33,30.8
2010-04-27,13.26,4.0,10.38,11.18,1.0,78.05,4.4,2.0,84.78,6.99,1.0,50.33,31.2
2010-04-28,18.96,4.0,10.38,11.31,1.0,78.05,4.42,2.0,85.0,7.31,1.0,48.67,33.0
2010-04-29,18.96,4.0,10.38,11.31,1.0,78.05,4.42,2.0,85.22,7.3,1.0,47.56,32.5
2010-04-30,13.13,4.0,10.32,17.91,1.0,78.87,4.39,2.0,85.44,6.8,1.0,45.91,32.5
2010-05-01,18.03,3.5,10.36,7.26,1.0,79.45,6.98,1.75,85.88,5.12,1.0,47.01,31.2
2010-05-02,14.19,2.0,10.34,9.87,1.0,80.51,1.04,1.0,85.88,6.24,1.0,50.33,32.4
2010-05-03,7.82,2.0,10.32,7.91,1.0,81.21,3.23,1.0,86.1,5.13,1.0,54.78,30.3
2010-05-04,18.89,2.0,10.3,9.54,1.0,82.03,3.14,1.0,86.33,5.88,1.0,57.02,33.0
2010-05-05,12.76,2.0,10.29,9.0,1.0,82.74,3.39,1.0,86.99,6.92,1.0,57.58,30.9
2010-05-06,18.1,2.0,10.22,9.58,1.0,83.45,5.52,1.0,87.88,5.84,1.0,54.22,33.0
2010-05-07,11.82,2.0,10.25,11.12,1.0,84.28,5.52,1.0,88.77,5.25,1.0,53.1,30.5
2010-05-08,17.17,2.0,10.24,4.93,1.0,84.28,5.52,1.0,89.66,5.28,1.0,49.22,33.0
2010-05-09,22.81,2.0,10.24,4.13,1.0,84.16,14.75,1.0,91.22,9.14,1.0,55.34,29.8
2010-05-10,16.86,2.0,10.22,4.27,1.0,84.05,2.28,1.0,92.34,8.09,1.0,49.77,31.5
2010-05-11,22.34,2.0,10.22,2.65,1.0,83.69,3.01,1.0,93.01,7.63,1.0,49.22,32.3
2010-05-12,22.2,2.0,10.21,3.72,1.0,83.45,5.58,1.0,93.91,7.82,1.0,48.11,33.0
2010-05-13,16.09,2.0,10.2,1.8,1.0,83.22,4.66,1.0,94.36,5.98,1.0,47.01,33.0
2010-05-14,21.73,2.0,10.19,1.44,1.0,83.33,7.64,1.0,94.58,8.34,1.0,51.99,32.1
2010-05-15,21.73,2.0,10.19,2.85,1.0,83.81,1.58,1.0,94.13,7.82,1.0,55.34,33.0
2010-05-16,21.42,2.0,10.18,6.7,1.0,84.88,8.98,1.0,94.58,7.62,1.0,57.02,30.4
2010-05-17,15.49,2.0,10.12,4.06,1.0,85.59,6.44,1.0,94.81,5.44,1.0,54.78,31.7
2010-05-18,21.12,2.0,10.16,4.28,1.0,86.31,1.37,1.0,94.58,7.75,1.0,53.66,33.0
2010-05-19,15.64,2.0,10.15,4.66,1.0,87.03,1.31,1.0,94.36,5.59,1.0,50.33,32.8
2010-05-20,20.66,2.0,10.14,4.88,1.0,87.75,3.75,1.0,94.36,9.08,1.0,53.66,30.4
2010-05-21,20.51,2.0,10.14,4.12,1.0,88.35,1.2,1.0,94.13,6.25,1.0,53.1,31.0
2010-05-22,20.36,2.0,10.13,4.33,1.0,88.96,3.64,1.0,94.13,6.27,1.0,51.99,31.5
2010-05-23,20.21,2.0,10.12,5.42,1.0,89.44,1.74,1.0,94.13,6.26,1.0,51.44,31.0
2010-05-24,20.07,2.0,10.12,0.35,1.0,89.2,1.11,1.0,94.13,6.26,1.0,50.88,31.0
2010-05-25,13.99,2.0,10.11,1.63,1.0,89.08,3.63,1.0,94.36,5.29,1.0,48.67,31.5
2010-05-26,19.61,2.0,10.1,2.74,1.0,89.08,6.97,1.0,94.58,4.78,1.0,49.77,31.4
2010-05-27,13.54,2.0,10.09,3.04,1.0,89.08,5.03,1.0,94.58,6.32,1.0,51.44,33.0
2010-05-28,13.25,2.0,10.08,5.3,1.0,89.32,5.02,1.0,94.58,5.83,1.0,52.55,33.0
2010-05-29,18.87,2.0,10.02,5.47,1.0,89.56,2.35,1.0,94.58,10.84,1.0,56.46,32.9
2010-05-30,12.82,2.0,10.06,5.77,1.0,89.8,3.25,1.0,94.81,3.2,1.0,49.77,33.0
2010-05-31,18.43,2.0,10.05,5.95,1.0,90.05,3.9,1.0,94.81,6.44,1.0,53.1,30.6
2010-06-01,12.38,2.0,10.04,5.3,1.0,90.17,3.88,1.0,94.81,5.77,1.0,55.9,30.4
2010-06-02,12.09,2.0,10.03,4.61,1.0,90.17,2.52,1.0,94.81,5.77,1.0,55.9,31.5
2010-06-03,11.81,2.0,10.01,4.79,1.0,90.17,1.04,1.0,94.81,4.07,1.0,55.34,28.7
2010-06-04,11.66,2.0,10.0,5.05,1.0,90.17,3.43,1.0,95.03,6.05,1.0,56.46,29.2
2010-06-05,17.27,2.0,10.0,5.19,1.0,90.17,4.88,1.0,95.48,8.23,1.0,55.34,32.3
2010-06-06,20.57,2.0,10.0,6.67,1.0,90.65,14.38,1.0,96.16,3.32,1.0,47.56,29.6
2010-06-07,23.7,2.0,10.01,8.86,1.0,91.62,6.23,1.0,95.03,7.21,1.0,51.99,30.3
2010-06-08,23.93,2.0,10.03,5.63,1.0,92.23,1.25,1.0,93.46,6.55,1.0,54.22,31.5
2010-06-09,12.0,2.0,10.01,1.07,1.0,92.23,1.12,1.0,93.01,6.3,1.0,54.78,31.5
2010-06-10,12.32,2.0,10.0,1.39,1.0,92.23,0.97,1.0,93.24,4.63,1.0,51.99,31.5
2010-06-11,17.6,2.0,9.88,1.94,1.0,92.23,2.56,1.0,93.46,5.41,1.0,51.99,31.5
2010-06-12,10.31,2.0,9.69,1.05,1.0,91.87,2.07,1.0,93.68,6.65,1.0,55.34,29.8
2010-06-13,15.82,2.0,9.57,1.12,1.0,91.99,3.66,1.0,93.68,5.99,1.0,55.9,31.6
2010-06-14,16.52,2.0,9.45,2.92,1.0,92.72,1.09,1.0,93.24,6.38,1.0,58.14,30.5
2010-06-15,16.22,2.0,9.33,3.23,1.0,93.46,1.08,1.0,92.79,5.93,1.0,58.7,31.5
2010-06-16,13.35,2.0,9.26,6.08,1.0,93.46,2.98,1.0,92.56,6.85,1.0,59.82,31.5
2010-06-17,13.22,2.0,9.2,4.18,1.0,93.21,1.03,1.0,92.56,5.33,1.0,54.22,31.4
2010-06-18,13.08,2.0,9.14,3.37,1.0,92.84,3.0,1.0,92.34,5.41,1.0,51.99,33.0
2010-06-19,12.95,2.0,9.08,4.47,1.0,92.6,3.41,1.0,92.12,7.47,1.0,52.55,33.0
2010-06-20,12.82,2.0,9.02,4.41,1.0,92.36,1.1,1.0,91.67,6.02,1.0,51.44,33.0
2010-06-21,12.69,2.0,8.96,4.7,1.0,92.11,3.41,1.0,91.44,3.29,1.0,53.1,27.8
2010-06-22,12.56,2.0,8.9,2.71,1.0,91.62,1.06,1.0,91.0,7.51,1.0,55.34,31.5
2010-06-23,12.42,2.0,8.84,3.82,1.0,91.26,1.06,1.0,90.55,6.56,1.0,56.46,31.5
2010-06-24,12.29,2.0,8.27,4.05,1.0,90.89,3.43,1.0,90.33,5.97,1.0,57.02,31.4
2010-06-25,12.16,2.0,8.21,4.07,1.0,90.53,3.54,1.0,90.1,6.08,1.0,57.58,31.5
2010-06-26,17.74,2.0,8.21,4.28,1.0,90.17,3.46,1.0,89.88,4.62,1.0,56.46,31.5
2010-06-27,12.02,2.0,8.65,3.27,1.0,89.68,3.48,1.0,89.66,4.54,1.0,54.78,31.9
2010-06-28,11.9,2.0,8.59,3.27,1.0,89.2,1.11,1.0,89.21,5.23,1.0,56.46,29.6
2010-06-29,11.77,2.0,8.53,3.48,1.0,88.72,3.5,1.0,88.99,6.16,1.0,57.02,31.5
2010-06-30,11.64,2.0,8.47,3.47,1.0,88.23,1.15,1.0,88.55,3.81,1.0,54.78,31.6
2010-07-01,11.51,2.0,8.41,3.63,1.0,87.75,1.11,1.0,88.1,4.73,1.0,53.66,31.5
2010-07-02,11.38,2.0,8.35,3.74,1.0,87.27,1.1,1.0,87.66,4.76,1.0,52.55,31.5
2010-07-03,11.25,2.0,8.29,3.87,1.0,86.79,1.09,1.0,87.21,4.97,1.0,51.99,31.2
2010-07-04,11.12,2.0,8.22,3.02,1.0,86.19,1.1,1.0,86.77,4.71,1.0,50.33,31.9
2010-07-05,10.99,2.0,8.16,3.11,1.0,85.59,3.6,1.0,86.55,5.46,1.0,52.55,29.2
2010-07-06,10.87,2.0,8.1,4.17,1.0,85.12,3.63,1.0,86.33,4.23,1.0,51.44,30.9
2010-07-07,10.74,2.0,8.03,2.45,1.0,84.4,1.08,1.0,85.88,4.86,1.0,50.33,31.5
2010-07-08,10.62,2.0,7.98,5.87,1.0,83.93,2.16,1.0,85.66,4.39,1.0,48.67,31.5
2010-07-09,10.49,2.0,7.92,5.62,1.0,83.33,2.59,1.42,85.44,4.91,1.0,47.56,31.5
2010-07-10,10.36,2.0,7.86,5.11,1.0,82.74,2.78,1.9,85.0,5.21,1.0,49.22,31.5
2010-07-11,10.23,2.0,7.8,4.25,1.0,82.03,1.63,1.9,84.34,6.17,1.0,56.46,28.8
2010-07-12,10.11,2.0,7.24,6.23,1.0,81.56,1.81,1.9,83.89,5.51,1.0,58.7,30.2
2010-07-13,9.87,2.0,7.68,5.5,1.0,80.97,1.31,1.9,83.45,4.38,1.0,58.14,31.0
2010-07-14,32.9,2.0,7.86,10.92,1.0,81.09,12.96,1.41,84.78,12.43,1.0,57.58,31.5
2010-07-15,38.2,1.21,8.1,14.03,0.65,81.68,13.03,0.63,86.1,10.44,1.0,60.39,27.4
2010-07-16,33.82,1.0,8.41,13.36,0.5,83.22,25.56,0.5,88.1,12.09,1.0,49.77,28.03
2010-07-17,23.85,1.0,8.65,6.24,0.5,83.93,3.57,0.5,86.1,4.16,1.0,47.01,30.9
2010-07-18,11.71,1.0,8.59,6.73,0.5,84.4,7.23,0.5,85.88,6.58,1.0,51.44,29.7
2010-07-19,11.46,1.0,8.47,3.71,0.5,84.4,3.4,0.5,85.88,6.34,1.0,54.78,30.4
2010-07-20,11.03,1.0,8.35,3.09,0.5,84.28,1.03,0.5,85.66,5.67,1.0,57.02,30.7
2010-07-21,16.89,1.29,8.29,3.32,0.5,84.16,3.4,0.5,85.66,5.99,1.0,58.7,31.5
2010-07-22,11.11,1.5,8.16,4.56,0.5,84.16,5.96,0.5,86.1,5.9,1.0,57.58,31.5
2010-07-23,10.82,1.5,8.03,3.88,0.5,84.05,5.51,0.5,86.55,4.4,1.0,54.22,31.5
2010-07-24,10.74,1.7,7.92,3.41,0.2,83.81,3.29,0.72,86.77,5.38,1.0,51.99,31.5
2010-07-25,10.76,2.0,7.8,3.98,1.0,83.57,3.91,1.0,86.77,2.63,1.0,48.11,33.0
2010-07-26,10.47,2.0,7.68,3.29,1.0,83.22,2.61,1.0,86.55,5.92,1.0,51.99,30.6
2010-07-27,10.2,2.0,7.55,2.59,1.0,82.74,2.63,1.0,86.33,6.16,1.0,55.34,31.3
2010-07-28,9.92,2.0,7.43,2.84,1.0,82.27,2.37,1.0,86.33,7.71,1.0,59.82,29.08
2010-07-29,9.23,2.0,7.37,6.02,1.0,81.8,3.89,1.0,86.55,4.19,1.0,54.78,29.8
2010-07-30,12.08,2.0,7.37,3.3,1.0,80.86,3.84,1.0,86.33,3.8,1.0,50.88,31.5
2010-07-31,6.57,2.29,7.31,5.52,1.27,80.15,5.77,1.0,86.1,4.29,1.0,49.77,31.4
2010-08-01,12.36,2.5,7.31,5.82,1.5,79.45,4.22,1.0,85.66,4.41,1.0,49.77,31.4
2010-08-02,6.68,2.5,7.25,3.95,1.5,78.52,2.94,1.0,85.0,5.23,1.0,56.46,27.5
2010-08-03,12.24,2.5,7.25,3.39,1.5,77.59,1.09,1.0,84.56,5.89,1.0,54.78,30.5
2010-08-04,6.45,2.5,7.19,5.0,1.5,76.78,2.0,1.0,84.11,3.65,1.0,53.1,29.7
2010-08-05,12.02,2.5,7.19,3.2,1.5,75.74,2.81,1.0,83.89,7.22,1.0,54.22,29.1
2010-08-06,6.23,2.5,7.13,4.21,1.5,74.82,3.09,1.0,83.67,3.39,1.0,50.33,29.9
2010-08-07,6.23,2.5,7.07,3.26,1.5,73.91,1.13,1.0,83.01,4.67,1.0,49.22,30.7
2010-08-08,6.12,2.5,7.01,4.25,1.5,73.11,1.17,1.0,82.35,6.0,1.0,48.67,31.5
2010-08-09,6.01,2.5,6.95,5.22,1.5,72.32,2.75,1.0,81.91,6.9,1.0,49.77,30.9
2010-08-10,11.58,2.5,6.95,4.38,1.5,71.41,3.05,1.27,81.47,6.07,1.0,49.22,31.5
2010-08-11,5.9,2.5,6.89,4.35,1.5,70.51,3.33,1.5,81.03,5.77,1.0,49.77,30.2
2010-08-12,11.47,2.5,6.89,4.42,1.5,69.61,3.37,1.5,80.59,5.01,1.0,49.77,29.9
2010-08-13,4.69,2.5,6.83,3.04,1.5,68.71,3.43,1.5,79.94,4.7,1.0,48.11,31.03
2010-08-14,9.26,2.75,6.64,2.25,1.75,68.71,1.12,1.75,79.72,5.77,1.0,48.11,30.6
2010-08-15,10.9,3.0,6.46,2.06,2.0,68.83,1.3,2.0,79.5,4.63,1.0,47.01,30.4
2010-08-16,4.95,3.0,6.22,1.65,2.0,68.83,1.12,2.0,79.28,4.78,1.0,47.56,29.1
2010-08-17,4.36,3.0,5.98,2.31,2.0,68.83,1.06,2.0,79.06,4.93,1.0,46.46,30.7
2010-08-18,9.49,3.0,5.8,1.05,2.0,68.6,1.03,2.0,78.84,5.15,1.0,45.91,30.4
2010-08-19,8.54,3.0,5.61,1.07,2.0,68.27,1.07,2.0,78.62,4.57,1.0,44.81,30.3
2010-08-20,8.41,3.0,5.43,2.86,2.0,68.05,2.22,2.0,78.41,4.86,1.0,44.81,31.5
2010-08-21,8.12,3.0,5.25,3.14,2.0,67.82,3.59,2.0,78.19,5.45,1.0,47.01,31.5
2010-08-22,7.85,3.0,5.07,1.05,2.0,67.6,3.51,2.0,77.75,5.26,1.0,50.33,30.3
2010-08-23,7.79,3.0,4.83,1.24,2.0,67.27,1.7,2.0,77.75,4.75,1.0,51.44,31.7
2010-08-24,10.16,3.0,4.59,1.15,2.0,67.16,1.23,2.0,77.75,5.33,1.0,53.66,31.3
2010-08-25,5.61,3.0,4.35,2.56,2.0,67.38,2.2,2.0,77.31,4.08,1.0,54.22,31.5
2010-08-26,9.16,3.0,4.17,3.08,2.0,67.82,0.66,2.0,76.44,4.12,1.0,54.78,31.5
2010-08-27,8.01,3.0,3.99,3.07,2.0,67.82,3.08,2.0,76.01,4.67,1.0,54.22,33.0
2010-08-28,9.57,3.0,3.81,1.65,2.0,67.71,2.03,2.0,75.57,6.17,1.0,55.34,33.0
2010-08-29,8.83,3.0,3.63,2.37,2.0,67.6,2.02,2.0,75.14,2.16,1.0,54.22,30.9
2010-08-30,6.24,3.0,3.45,1.3,2.0,67.27,1.46,2.0,74.49,4.64,1.0,56.46,30.4
2010-08-31,6.26,3.0,3.27,2.25,2.0,66.83,2.03,2.0,74.05,5.67,1.0,57.02,32.9
2010-09-01,5.83,3.0,3.03,2.98,2.0,66.6,2.75,2.0,74.05,3.43,1.0,55.34,32.6
2010-09-02,7.38,4.25,2.29,1.61,2.75,66.27,1.68,2.4,73.84,4.98,1.0,57.58,30.7
2010-09-03,8.03,4.5,2.56,3.45,3.0,65.94,2.22,2.5,73.84,4.42,1.0,58.14,31.6
2010-09-04,7.43,4.5,2.32,4.03,3.0,65.61,2.29,2.5,73.84,4.41,1.0,58.7,31.6
2010-09-05,6.84,4.5,2.08,4.79,3.0,65.5,6.28,2.5,74.05,5.86,1.0,59.26,33.0
2010-09-06,6.26,4.5,1.84,1.59,3.0,64.95,1.27,2.5,74.05,4.71,1.0,60.39,28.5
2010-09-07,4.22,4.5,1.55,1.65,3.0,64.62,2.99,2.5,74.7,3.49,1.0,58.7,26.0
2010-09-08,3.87,4.5,1.25,3.78,3.0,64.51,7.74,2.5,76.22,7.94,1.0,52.55,29.4
2010-09-09,7.61,4.5,1.01,1.16,3.0,63.86,1.19,2.5,76.22,4.13,1.0,51.44,31.5
2010-09-10,5.87,4.5,0.28,1.13,3.0,62.99,1.24,2.5,76.22,3.64,1.0,49.77,31.5
2010-09-11,2.08,4.5,0.48,3.7,3.0,62.66,1.36,2.5,76.22,3.16,1.0,47.56,31.5
2010-09-12,6.86,4.5,0.24,4.43,3.0,62.34,2.9,2.5,76.01,2.68,1.0,48.11,32.5
2010-09-13,2.92,4.5,89.95,1.08,3.0,61.8,6.09,2.5,76.22,3.94,1.0,51.44,29.6
2010-09-14,2.93,4.5,89.65,2.8,3.0,61.47,1.23,2.5,76.22,4.51,1.0,50.88,31.1
2010-09-15,4.74,4.5,89.42,1.24,3.0,60.51,1.32,2.5,76.22,3.55,1.0,48.67,31.6
2010-09-16,3.63,4.5,89.13,2.14,3.0,60.29,2.14,2.5,76.22,4.43,1.0,47.56,31.5
2010-09-17,4.17,4.5,88.83,2.11,3.0,60.18,2.54,2.5,76.22,3.24,1.0,45.91,30.8
2010-09-18,4.37,4.5,88.54,1.93,3.0,60.08,1.64,2.5,76.01,3.01,1.0,45.36,31.1
2010-09-19,3.46,4.5,88.25,1.11,3.0,59.76,3.18,2.5,75.79,3.37,1.0,50.33,28.1
2010-09-20,7.95,4.5,88.01,2.11,3.0,59.44,3.18,2.5,75.57,2.96,1.0,53.1,29.6
2010-09-21,6.96,4.5,82.28,2.92,3.0,59.12,1.96,2.5,75.57,5.64,1.0,53.66,30.4
2010-09-22,6.37,4.5,82.55,4.35,3.0,58.9,4.5,2.5,76.44,10.78,1.0,51.99,30.3
2010-09-23,5.18,4.5,82.31,0.12,3.0,58.05,9.95,2.5,76.44,3.5,1.0,48.11,30.8
2010-09-24,5.23,4.5,82.08,3.0,3.0,57.52,4.01,2.5,76.44,4.82,1.0,48.67,31.6
2010-09-25,15.67,4.5,86.97,3.4,3.0,57.0,4.08,2.5,76.44,4.78,1.0,50.88,30.1
2010-09-26,9.95,4.5,86.29,2.48,3.0,56.37,2.02,2.5,76.22,4.09,1.0,53.1,29.4
2010-09-27,20.52,4.5,86.23,6.41,3.0,56.16,9.52,2.5,77.31,9.81,1.0,57.58,26.3
2010-09-28,20.38,4.5,86.68,5.62,3.0,56.79,6.97,2.5,77.53,5.24,1.0,49.77,31.4
2010-09-29,16.96,4.5,86.62,4.5,3.0,57.31,0.69,2.5,76.88,5.29,1.0,45.36,28.8
2010-09-30,13.14,4.5,86.56,3.81,3.0,57.52,0.66,2.5,75.35,3.48,1.0,45.91,30.3
2010-10-01,13.01,4.5,86.5,5.83,3.0,57.84,1.95,2.5,74.05,6.94,1.0,49.77,30.7
2010-10-02,7.34,4.5,86.39,5.3,3.0,58.26,11.26,2.5,74.05,10.66,1.0,50.88,30.0
2010-10-03,10.18,4.5,86.33,6.43,3.0,58.8,2.42,2.5,72.54,2.7,1.0,48.11,31.2
2010-10-04,9.16,4.5,86.27,8.34,3.0,59.44,2.33,2.5,71.02,5.88,1.0,51.99,28.4
2010-10-05,8.94,4.5,86.21,5.15,3.0,59.65,2.28,2.5,69.52,3.74,1.0,51.99,29.6
2010-10-06,10.1,4.5,86.15,4.75,3.0,60.08,0.8,2.5,67.8,5.05,1.0,51.99,30.8
2010-10-07,9.98,4.5,86.1,4.9,3.0,60.51,0.72,2.5,66.09,3.89,1.0,50.88,30.5
2010-10-08,14.13,4.5,86.1,4.58,3.0,60.61,6.83,2.5,65.02,4.52,1.0,51.99,29.1
2010-10-09,8.61,4.5,86.03,3.82,3.0,60.61,6.72,2.5,63.95,7.94,1.0,53.66,31.9
2010-10-10,8.39,4.5,85.98,2.31,3.0,60.4,4.33,2.5,62.68,2.14,1.0,51.99,29.0
2010-10-11,8.27,4.5,85.81,1.98,3.0,60.18,1.03,2.5,62.04,2.53,1.0,54.22,25.9
2010-10-12,5.38,4.5,85.58,2.03,3.0,59.86,2.51,2.5,62.04,5.18,1.0,54.22,28.3
2010-10-13,4.45,4.5,85.29,1.9,3.0,60.08,2.89,2.5,62.25,4.14,1.0,50.33,28.7
2010-10-14,7.09,4.5,85.06,1.1,3.0,59.97,2.03,2.5,61.83,3.06,1.0,49.22,30.4
2010-10-15,7.49,4.5,84.83,1.73,3.0,59.86,1.75,2.5,61.4,3.33,1.0,48.67,30.9
