"data","manancial","volume","pluviometria","pluviometriaacmes","mediames"
"2013-12-4","sistemaRioGrande","94.8","0.0","13.2","194.5"
"2013-12-4","sistemaRioClaro","96.6","0.0","52.2","261.6"
"2013-12-5","sistemaCantareira","31.3","0.0","5.2","226.8"
"2013-12-5","sistemaAltoTiete","49.6","0.1","39.6","193.5"
"2013-12-5","sistemaGuarapiranga","75.9","0.0","3.8","176.2"
"2013-12-5","sistemaCotia","81.0","0.0","3.0","177.1"
"2013-12-5","sistemaRioGrande","94.5","0.0","13.2","194.5"
"2013-12-5","sistemaRioClaro","96.6","0.5","52.7","261.6"
"2013-12-6","sistemaCantareira","31.2","12.6","17.7","226.8"
"2013-12-6","sistemaAltoTiete","50.1","18.5","58.1","193.5"
"2013-12-6","sistemaGuarapiranga","76.1","13.4","17.2","176.2"
"2013-12-6","sistemaCotia","81.6","20.4","23.4","177.1"
"2013-12-6","sistemaRioGrande","94.2","10.6","23.8","194.5"
"2013-12-6","sistemaRioClaro","101.4","89.0","141.7","261.6"
"2013-12-7","sistemaCantareira","31.1","0.1","17.8","226.8"
"2013-12-7","sistemaAltoTiete","50.1","0.0","58.1","193.5"
"2013-12-7","sistemaGuarapiranga","76.1","0.0","17.2","176.2"
"2013-12-7","sistemaCotia","81.4","0.0","23.4","177.1"
"2013-12-7","sistemaRioGrande","94.0","0.2","24.0","194.5"
"2013-12-7","sistemaRioClaro","102.0","0.0","141.7","261.6"
"2013-12-8","sistemaCantareira","31.1","13.5","31.3","226.8"
"2013-12-8","sistemaAltoTiete","50.2","0.0","58.1","193.5"
"2013-12-8","sistemaGuarapiranga","75.9","0.0","17.2","176.2"
"2013-12-8","sistemaCotia","81.0","0.0","23.4","177.1"
"2013-12-8","sistemaRioGrande","93.7","0.0","24.0","194.5"
"2013-12-8","sistemaRioClaro","102.0","1.1","142.8","261.6"
"2013-12-9","sistemaCantareira","31.0","0.6","31.9","226.8"
"2013-12-9","sistemaAltoTiete","50.1","0.0","58.1","193.5"
"2013-12-9","sistemaGuarapiranga","75.6","0.0","17.2","176.2"
"2013-12-9","sistemaCotia","81.0","0.2","23.6","177.1"
"2013-12-9","sistemaRioGrande","93.2","0.0","24.0","194.5"
"2013-12-9","sistemaRioClaro","102.0","0.0","142.8","261.6"
"2013-12-10","sistemaCantareira","30.9","2.9","34.8","226.8"
"2013-12-10","sistemaAltoTiete","50.0","6.6","64.7","193.5"
"2013-12-10","sistemaGuarapiranga","75.3","3.4","20.6","176.2"
"2013-12-10","sistemaCotia","80.6","0.2","23.8","177.1"
"2013-12-10","sistemaRioGrande","92.7","0.4","24.4","194.5"
"2013-12-10","sistemaRioClaro","102.9","38.0","180.8","261.6"
"2013-12-11","sistemaCantareira","30.9","9.0","43.8","226.8"
"2013-12-11","sistemaAltoTiete","50.1","2.3","67.1","193.5"
"2013-12-11","sistemaGuarapiranga","75.2","5.0","25.6","176.2"
"2013-12-11","sistemaCotia","81.0","6.2","30.0","177.1"
"2013-12-11","sistemaRioGrande","92.4","3.2","27.6","194.5"
"2013-12-11","sistemaRioClaro","102.9","13.5","194.3","261.6"
"2013-12-12","sistemaCantareira","30.7","0.4","44.1","226.8"
"2013-12-12","sistemaAltoTiete","50.1","3.4","70.4","193.5"
"2013-12-12","sistemaGuarapiranga","75.0","0.4","26.0","176.2"
"2013-12-12","sistemaCotia","80.8","2.4","32.4","177.1"
"2013-12-12","sistemaRioGrande","92.4","9.4","37.0","194.5"
"2013-12-12","sistemaRioClaro","103.1","23.0","217.3","261.6"
"2013-12-13","sistemaCantareira","30.6","0.1","44.2","226.8"
"2013-12-13","sistemaAltoTiete","50.1","0.8","71.2","193.5"
"2013-12-13","sistemaGuarapiranga","74.9","0.4","26.4","176.2"
"2013-12-13","sistemaCotia","80.6","0.4","32.8","177.1"
"2013-12-13","sistemaRioGrande","92.4","1.4","38.4","194.5"
"2013-12-13","sistemaRioClaro","102.6","4.8","222.1","261.6"
"2013-12-14","sistemaCantareira","30.5","0.0","44.2","226.8"
"2013-12-14","sistemaAltoTiete","50.1","0.0","71.2","193.5"
"2013-12-14","sistemaGuarapiranga","74.6","0.0","26.4","176.2"
"2013-12-14","sistemaCotia","80.0","0.0","32.8","177.1"
"2013-12-14","sistemaRioGrande","91.9","0.0","38.4","194.5"
"2013-12-14","sistemaRioClaro","102.2","0.0","222.1","261.6"
"2013-12-15","sistemaCantareira","30.3","0.0","44.2","226.8"
"2013-12-15","sistemaAltoTiete","50.0","0.0","71.2","193.5"
"2013-12-15","sistemaGuarapiranga","74.4","0.0","26.4","176.2"
"2013-12-15","sistemaCotia","80.0","0.0","32.8","177.1"
"2013-12-15","sistemaRioGrande","91.4","0.0","38.4","194.5"
"2013-12-15","sistemaRioClaro","102.0","0.0","222.1","261.6"
"2013-12-16","sistemaCantareira","30.2","0.0","44.2","226.8"
"2013-12-16","sistemaAltoTiete","49.8","0.0","71.2","193.5"
"2013-12-16","sistemaGuarapiranga","74.0","0.0","26.4","176.2"
"2013-12-16","sistemaCotia","79.6","0.0","32.8","177.1"
"2013-12-16","sistemaRioGrande","91.1","0.0","38.4","194.5"
"2013-12-16","sistemaRioClaro","102.0","0.0","222.1","261.6"
"2013-12-17","sistemaCantareira","29.9","0.0","44.2","226.8"
"2013-12-17","sistemaAltoTiete","49.6","0.1","71.3","193.5"
"2013-12-17","sistemaGuarapiranga","73.7","0.0","26.4","176.2"
"2013-12-17","sistemaCotia","79.2","0.0","32.8","177.1"
"2013-12-17","sistemaRioGrande","90.6","0.0","38.4","194.5"
"2013-12-17","sistemaRioClaro","102.0","0.0","222.1","261.6"
"2013-12-18","sistemaCantareira","29.7","0.0","44.2","226.8"
"2013-12-18","sistemaAltoTiete","49.3","0.0","71.3","193.5"
"2013-12-18","sistemaGuarapiranga","73.2","0.0","26.4","176.2"
"2013-12-18","sistemaCotia","78.6","0.0","32.8","177.1"
"2013-12-18","sistemaRioGrande","90.1","0.0","38.4","194.5"
"2013-12-18","sistemaRioClaro","101.9","0.0","222.1","261.6"
"2013-12-19","sistemaCantareira","29.5","0.0","44.2","226.8"
"2013-12-19","sistemaAltoTiete","49.1","0.3","71.6","193.5"
"2013-12-19","sistemaGuarapiranga","72.8","0.0","26.4","176.2"
"2013-12-19","sistemaCotia","78.4","0.0","32.8","177.1"
"2013-12-19","sistemaRioGrande","89.5","0.0","38.4","194.5"
"2013-12-19","sistemaRioClaro","101.9","0.0","222.1","261.6"
"2013-12-20","sistemaCantareira","29.2","0.0","44.2","226.8"
"2013-12-20","sistemaAltoTiete","48.8","0.2","71.7","193.5"
"2013-12-20","sistemaGuarapiranga","72.4","0.0","26.4","176.2"
"2013-12-20","sistemaCotia","78.0","0.0","32.8","177.1"
"2013-12-20","sistemaRioGrande","88.8","0.0","38.4","194.5"
"2013-12-20","sistemaRioClaro","102.0","2.8","224.9","261.6"
"2013-12-21","sistemaCantareira","29.0","0.0","44.2","226.8"
"2013-12-21","sistemaAltoTiete","48.6","0.4","72.1","193.5"
"2013-12-21","sistemaGuarapiranga","71.9","0.0","26.4","176.2"
"2013-12-21","sistemaCotia","77.6","0.0","32.8","177.1"
"2013-12-21","sistemaRioGrande","88.2","0.0","38.4","194.5"
"2013-12-21","sistemaRioClaro","102.0","2.1","227.0","261.6"
"2013-12-22","sistemaCantareira","28.7","0.0","44.2","226.8"
"2013-12-22","sistemaAltoTiete","48.4","0.1","72.2","193.5"
"2013-12-22","sistemaGuarapiranga","71.6","0.2","26.6","176.2"
"2013-12-22","sistemaCotia","77.2","0.2","33.0","177.1"
"2013-12-22","sistemaRioGrande","87.6","2.6","41.0","194.5"
"2013-12-22","sistemaRioClaro","102.0","1.5","228.5","261.6"
"2013-12-23","sistemaCantareira","28.5","3.2","47.4","226.8"
"2013-12-23","sistemaAltoTiete","48.2","0.1","72.3","193.5"
"2013-12-23","sistemaGuarapiranga","71.2","1.6","28.2","176.2"
"2013-12-23","sistemaCotia","76.7","0.2","33.2","177.1"
"2013-12-23","sistemaRioGrande","86.8","2.4","43.4","194.5"
"2013-12-23","sistemaRioClaro","101.9","0.0","228.5","261.6"
"2013-12-24","sistemaCantareira","28.3","0.1","47.5","226.8"
"2013-12-24","sistemaAltoTiete","47.9","0.1","72.4","193.5"
"2013-12-24","sistemaGuarapiranga","70.9","0.0","28.2","176.2"
"2013-12-24","sistemaCotia","76.5","0.4","33.6","177.1"
"2013-12-24","sistemaRioGrande","86.2","0.6","44.0","194.5"
"2013-12-24","sistemaRioClaro","102.0","6.0","234.5","261.6"
"2013-12-25","sistemaCantareira","28.2","8.1","55.6","226.8"
"2013-12-25","sistemaAltoTiete","47.7","0.0","72.4","193.5"
"2013-12-25","sistemaGuarapiranga","70.4","0.0","28.2","176.2"
"2013-12-25","sistemaCotia","75.9","0.2","33.8","177.1"
"2013-12-25","sistemaRioGrande","85.6","0.0","44.0","194.5"
"2013-12-25","sistemaRioClaro","101.7","0.0","234.5","261.6"
"2013-12-26","sistemaCantareira","28.0","0.9","56.5","226.8"
"2013-12-26","sistemaAltoTiete","47.5","0.0","72.5","193.5"
"2013-12-26","sistemaGuarapiranga","70.4","20.0","48.2","176.2"
"2013-12-26","sistemaCotia","76.3","49.2","83.0","177.1"
"2013-12-26","sistemaRioGrande","85.1","0.0","44.0","194.5"
"2013-12-26","sistemaRioClaro","101.7","0.0","234.5","261.6"
"2013-12-27","sistemaCantareira","27.9","0.0","56.5","226.8"
"2013-12-27","sistemaAltoTiete","47.2","0.0","72.5","193.5"
"2013-12-27","sistemaGuarapiranga","70.1","0.0","48.2","176.2"
"2013-12-27","sistemaCotia","75.9","0.0","83.0","177.1"
"2013-12-27","sistemaRioGrande","84.5","0.0","44.0","194.5"
"2013-12-27","sistemaRioClaro","101.6","0.0","234.5","261.6"
"2013-12-28","sistemaCantareira","27.7","0.0","56.5","226.8"
"2013-12-28","sistemaAltoTiete","46.9","0.0","72.5","193.5"
"2013-12-28","sistemaGuarapiranga","69.9","0.0","48.2","176.2"
"2013-12-28","sistemaCotia","75.5","0.0","83.0","177.1"
"2013-12-28","sistemaRioGrande","84.0","0.0","44.0","194.5"
"2013-12-28","sistemaRioClaro","101.4","0.0","234.5","261.6"
"2013-12-29","sistemaCantareira","27.5","0.4","56.9","226.8"
"2013-12-29","sistemaAltoTiete","46.7","10.5","83.0","193.5"
"2013-12-29","sistemaGuarapiranga","70.0","55.4","103.6","176.2"
"2013-12-29","sistemaCotia","75.5","3.8","86.8","177.1"
"2013-12-29","sistemaRioGrande","84.6","16.0","60.0","194.5"
"2013-12-29","sistemaRioClaro","102.0","7.3","241.8","261.6"
"2013-12-30","sistemaCantareira","27.4","2.5","59.4","226.8"
"2013-12-30","sistemaAltoTiete","46.7","12.8","95.9","193.5"
"2013-12-30","sistemaGuarapiranga","69.7","4.0","107.6","176.2"
"2013-12-30","sistemaCotia","75.1","0.6","87.4","177.1"
"2013-12-30","sistemaRioGrande","84.3","0.0","60.0","194.5"
"2013-12-30","sistemaRioClaro","101.7","0.2","242.0","261.6"
"2013-12-31","sistemaCantareira","27.3","3.6","62.9","226.8"
"2013-12-31","sistemaAltoTiete","46.5","0.1","95.9","193.5"
"2013-12-31","sistemaGuarapiranga","69.3","0.0","107.6","176.2"
"2013-12-31","sistemaCotia","74.7","0.0","87.4","177.1"
"2013-12-31","sistemaRioGrande","84.0","10.0","70.0","194.5"
"2013-12-31","sistemaRioClaro","101.4","1.5","243.5","261.6"
"2014-1-1","sistemaCantareira","27.2","1.8","1.8","259.9"
"2014-1-1","sistemaAltoTiete","46.3","0.0","0.0","246.6"
"2014-1-1","sistemaGuarapiranga","69.0","0.0","0.0","228.8"
"2014-1-1","sistemaCotia","74.3","0.0","0.0","234.3"
"2014-1-1","sistemaRioGrande","83.7","0.0","0.0","245.4"
"2014-1-1","sistemaRioClaro","101.2","0.0","0.0","294.4"
"2014-1-2","sistemaCantareira","27.1","2.1","3.9","259.9"
"2014-1-2","sistemaAltoTiete","46.3","19.1","19.1","246.6"
"2014-1-2","sistemaGuarapiranga","69.3","18.4","18.4","228.8"
"2014-1-2","sistemaCotia","74.3","11.4","11.4","234.3"
"2014-1-2","sistemaRioGrande","84.9","77.2","77.2","245.4"
"2014-1-2","sistemaRioClaro","101.7","42.5","42.5","294.4"
"2014-1-3","sistemaCantareira","27.0","0.1","3.9","259.9"
"2014-1-3","sistemaAltoTiete","46.3","0.0","19.1","246.6"
"2014-1-3","sistemaGuarapiranga","69.3","0.0","18.4","228.8"
"2014-1-3","sistemaCotia","73.8","0.2","11.6","234.3"
"2014-1-3","sistemaRioGrande","84.6","0.0","77.2","245.4"
"2014-1-3","sistemaRioClaro","101.7","9.8","52.3","294.4"
"2014-1-4","sistemaCantareira","26.9","0.9","4.8","259.9"
"2014-1-4","sistemaAltoTiete","46.4","9.4","28.5","246.6"
"2014-1-4","sistemaGuarapiranga","69.1","0.0","18.4","228.8"
"2014-1-4","sistemaCotia","73.4","0.0","11.6","234.3"
"2014-1-4","sistemaRioGrande","84.3","0.0","77.2","245.4"
"2014-1-4","sistemaRioClaro","101.4","0.0","52.3","294.4"
"2014-1-5","sistemaCantareira","26.7","13.6","18.4","259.9"
"2014-1-5","sistemaAltoTiete","46.4","2.8","31.3","246.6"
"2014-1-5","sistemaGuarapiranga","68.7","0.0","18.4","228.8"
"2014-1-5","sistemaCotia","73.0","0.0","11.6","234.3"
"2014-1-5","sistemaRioGrande","84.9","22.8","100.0","245.4"
"2014-1-5","sistemaRioClaro","103.1","72.2","124.5","294.4"
"2014-1-6","sistemaCantareira","26.6","2.0","20.4","259.9"
"2014-1-6","sistemaAltoTiete","46.3","0.0","31.3","246.6"
"2014-1-6","sistemaGuarapiranga","68.2","0.6","19.0","228.8"
"2014-1-6","sistemaCotia","72.8","0.0","11.6","234.3"
"2014-1-6","sistemaRioGrande","84.8","0.2","100.2","245.4"
"2014-1-6","sistemaRioClaro","102.3","0.0","124.5","294.4"
"2014-1-7","sistemaCantareira","26.4","0.0","20.4","259.9"
"2014-1-7","sistemaAltoTiete","46.2","0.0","31.3","246.6"
"2014-1-7","sistemaGuarapiranga","67.9","0.0","19.0","228.8"
"2014-1-7","sistemaCotia","72.3","0.0","11.6","234.3"
"2014-1-7","sistemaRioGrande","84.8","0.0","100.2","245.4"
"2014-1-7","sistemaRioClaro","101.9","0.0","124.5","294.4"
"2014-1-8","sistemaCantareira","26.1","0.0","20.4","259.9"
"2014-1-8","sistemaAltoTiete","46.0","0.0","31.3","246.6"
"2014-1-8","sistemaGuarapiranga","67.5","0.0","19.0","228.8"
"2014-1-8","sistemaCotia","71.7","0.0","11.6","234.3"
"2014-1-8","sistemaRioGrande","84.8","0.0","100.2","245.4"
"2014-1-8","sistemaRioClaro","101.7","0.0","124.5","294.4"
"2014-1-9","sistemaCantareira","25.9","1.4","21.8","259.9"
"2014-1-9","sistemaAltoTiete","45.8","0.7","32.0","246.6"
"2014-1-9","sistemaGuarapiranga","67.2","33.8","52.8","228.8"
"2014-1-9","sistemaCotia","71.3","0.6","12.2","234.3"
"2014-1-9","sistemaRioGrande","84.8","32.2","132.4","245.4"
"2014-1-9","sistemaRioClaro","101.7","0.0","124.5","294.4"
"2014-1-10","sistemaCantareira","25.8","0.2","22.0","259.9"
"2014-1-10","sistemaAltoTiete","45.6","0.2","32.2","246.6"
"2014-1-10","sistemaGuarapiranga","66.8","0.0","52.8","228.8"
"2014-1-10","sistemaCotia","70.8","0.0","12.2","234.3"
"2014-1-10","sistemaRioGrande","84.5","0.0","132.4","245.4"
"2014-1-10","sistemaRioClaro","101.3","0.0","124.5","294.4"
"2014-1-11","sistemaCantareira","25.5","0.7","22.7","259.9"
"2014-1-11","sistemaAltoTiete","45.3","4.3","36.5","246.6"
"2014-1-11","sistemaGuarapiranga","66.6","17.6","70.4","228.8"
"2014-1-11","sistemaCotia","70.4","0.4","12.6","234.3"
"2014-1-11","sistemaRioGrande","84.2","0.2","132.6","245.4"
"2014-1-11","sistemaRioClaro","101.2","0.0","124.5","294.4"
"2014-1-12","sistemaCantareira","25.3","13.7","36.4","259.9"
"2014-1-12","sistemaAltoTiete","45.1","11.6","48.1","246.6"
"2014-1-12","sistemaGuarapiranga","66.3","0.0","70.4","228.8"
"2014-1-12","sistemaCotia","70.0","2.2","14.8","234.3"
"2014-1-12","sistemaRioGrande","85.6","36.6","169.2","245.4"
"2014-1-12","sistemaRioClaro","101.0","7.5","132.0","294.4"
"2014-1-13","sistemaCantareira","25.2","2.8","39.2","259.9"
"2014-1-13","sistemaAltoTiete","44.9","0.9","48.9","246.6"
"2014-1-13","sistemaGuarapiranga","66.1","10.0","80.4","228.8"
"2014-1-13","sistemaCotia","69.7","2.6","17.4","234.3"
"2014-1-13","sistemaRioGrande","86.0","1.0","170.2","245.4"
"2014-1-13","sistemaRioClaro","101.3","0.0","132.0","294.4"
"2014-1-14","sistemaCantareira","25.2","23.6","62.8","259.9"
"2014-1-14","sistemaAltoTiete","44.9","14.9","63.8","246.6"
"2014-1-14","sistemaGuarapiranga","65.8","0.8","81.2","228.8"
"2014-1-14","sistemaCotia","69.7","9.8","27.2","234.3"
"2014-1-14","sistemaRioGrande","88.5","21.4","191.6","245.4"
"2014-1-14","sistemaRioClaro","102.5","44.8","176.8","294.4"
"2014-1-15","sistemaCantareira","25.1","9.0","71.7","259.9"
"2014-1-15","sistemaAltoTiete","45.0","18.5","82.3","246.6"
"2014-1-15","sistemaGuarapiranga","66.1","18.0","99.2","228.8"
"2014-1-15","sistemaCotia","69.7","11.6","38.8","234.3"
"2014-1-15","sistemaRioGrande","90.4","36.2","227.8","245.4"
"2014-1-15","sistemaRioClaro","101.9","19.2","196.0","294.4"
"2014-1-16","sistemaCantareira","25.0","1.9","73.6","259.9"
"2014-1-16","sistemaAltoTiete","45.2","1.7","84.0","246.6"
"2014-1-16","sistemaGuarapiranga","66.1","10.0","109.2","228.8"
"2014-1-16","sistemaCotia","69.3","0.2","39.0","234.3"
"2014-1-16","sistemaRioGrande","90.9","8.4","236.2","245.4"
"2014-1-16","sistemaRioClaro","101.9","0.0","196.0","294.4"
"2014-1-17","sistemaCantareira","24.8","1.2","74.8","259.9"
"2014-1-17","sistemaAltoTiete","45.7","41.5","125.5","246.6"
"2014-1-17","sistemaGuarapiranga","66.6","20.2","129.4","228.8"
"2014-1-17","sistemaCotia","69.5","4.6","43.6","234.3"
"2014-1-17","sistemaRioGrande","92.5","21.0","257.2","245.4"
"2014-1-17","sistemaRioClaro","101.7","19.5","215.5","294.4"
"2014-1-18","sistemaCantareira","24.8","6.1","80.9","259.9"
"2014-1-18","sistemaAltoTiete","45.5","12.4","137.8","246.6"
"2014-1-18","sistemaGuarapiranga","66.9","20.6","150.0","228.8"
"2014-1-18","sistemaCotia","69.1","1.2","44.8","234.3"
"2014-1-18","sistemaRioGrande","93.5","1.6","258.8","245.4"
"2014-1-18","sistemaRioClaro","101.9","5.2","220.7","294.4"
"2014-1-19","sistemaCantareira","24.6","0.1","81.0","259.9"
"2014-1-19","sistemaAltoTiete","45.9","0.2","138.1","246.6"
"2014-1-19","sistemaGuarapiranga","66.9","0.0","150.0","228.8"
"2014-1-19","sistemaCotia","68.7","0.0","44.8","234.3"
"2014-1-19","sistemaRioGrande","93.2","0.0","258.8","245.4"
"2014-1-19","sistemaRioClaro","101.9","5.5","226.2","294.4"
"2014-1-20","sistemaCantareira","24.4","0.0","81.0","259.9"
"2014-1-20","sistemaAltoTiete","45.8","0.1","138.2","246.6"
"2014-1-20","sistemaGuarapiranga","66.6","0.0","150.0","228.8"
"2014-1-20","sistemaCotia","68.4","0.2","45.0","234.3"
"2014-1-20","sistemaRioGrande","93.5","0.0","258.8","245.4"
"2014-1-20","sistemaRioClaro","101.7","0.0","226.2","294.4"
"2014-1-21","sistemaCantareira","24.2","0.0","81.0","259.9"
"2014-1-21","sistemaAltoTiete","45.7","0.0","138.2","246.6"
"2014-1-21","sistemaGuarapiranga","66.2","0.0","150.0","228.8"
"2014-1-21","sistemaCotia","67.8","0.2","45.2","234.3"
"2014-1-21","sistemaRioGrande","93.2","0.0","258.8","245.4"
"2014-1-21","sistemaRioClaro","101.4","0.0","226.2","294.4"
"2014-1-22","sistemaCantareira","24.0","0.0","81.0","259.9"
"2014-1-22","sistemaAltoTiete","45.8","11.5","149.7","246.6"
"2014-1-22","sistemaGuarapiranga","65.8","0.0","150.0","228.8"
"2014-1-22","sistemaCotia","67.5","0.0","45.2","234.3"
"2014-1-22","sistemaRioGrande","93.7","19.6","278.4","245.4"
"2014-1-22","sistemaRioClaro","101.7","6.3","232.5","294.4"
"2014-1-23","sistemaCantareira","23.8","0.9","81.9","259.9"
"2014-1-23","sistemaAltoTiete","45.7","8.9","158.6","246.6"
"2014-1-23","sistemaGuarapiranga","66.6","9.2","159.2","228.8"
"2014-1-23","sistemaCotia","67.1","6.2","51.4","234.3"
"2014-1-23","sistemaRioGrande","94.0","2.4","280.8","245.4"
"2014-1-23","sistemaRioClaro","101.4","2.7","235.2","294.4"
"2014-1-24","sistemaCantareira","23.7","3.6","85.4","259.9"
"2014-1-24","sistemaAltoTiete","45.8","24.3","182.9","246.6"
"2014-1-24","sistemaGuarapiranga","69.0","62.8","222.0","228.8"
"2014-1-24","sistemaCotia","66.8","2.4","53.8","234.3"
"2014-1-24","sistemaRioGrande","93.8","10.2","291.0","245.4"
"2014-1-24","sistemaRioClaro","101.3","1.8","237.0","294.4"
"2014-1-25","sistemaCantareira","23.4","1.9","87.3","259.9"
"2014-1-25","sistemaAltoTiete","45.9","4.7","187.6","246.6"
"2014-1-25","sistemaGuarapiranga","69.6","10.0","232.0","228.8"
"2014-1-25","sistemaCotia","66.4","0.8","54.6","234.3"
"2014-1-25","sistemaRioGrande","93.5","0.0","291.0","245.4"
"2014-1-25","sistemaRioClaro","101.0","0.4","237.4","294.4"
"2014-1-26","sistemaCantareira","23.3","0.1","87.4","259.9"
"2014-1-26","sistemaAltoTiete","45.8","0.1","187.7","246.6"
"2014-1-26","sistemaGuarapiranga","69.4","0.0","232.0","228.8"
"2014-1-26","sistemaCotia","65.9","0.0","54.6","234.3"
"2014-1-26","sistemaRioGrande","93.5","0.0","291.0","245.4"
"2014-1-26","sistemaRioClaro","100.7","0.0","237.4","294.4"
"2014-1-27","sistemaCantareira","23.1","0.0","87.4","259.9"
"2014-1-27","sistemaAltoTiete","45.6","0.0","187.7","246.6"
"2014-1-27","sistemaGuarapiranga","69.0","0.0","232.0","228.8"
"2014-1-27","sistemaCotia","65.5","0.2","54.8","234.3"
"2014-1-27","sistemaRioGrande","93.5","0.0","291.0","245.4"
"2014-1-27","sistemaRioClaro","100.4","0.0","237.4","294.4"
"2014-1-28","sistemaCantareira","22.9","0.0","87.4","259.9"
"2014-1-28","sistemaAltoTiete","45.4","0.1","187.7","246.6"
"2014-1-28","sistemaGuarapiranga","68.5","0.0","232.0","228.8"
"2014-1-28","sistemaCotia","65.0","0.0","54.8","234.3"
"2014-1-28","sistemaRioGrande","93.3","0.0","291.0","245.4"
"2014-1-28","sistemaRioClaro","100.0","0.0","237.4","294.4"
"2014-1-29","sistemaCantareira","22.7","0.5","87.8","259.9"
"2014-1-29","sistemaAltoTiete","45.1","0.0","187.7","246.6"
"2014-1-29","sistemaGuarapiranga","68.1","0.0","232.0","228.8"
"2014-1-29","sistemaCotia","64.4","0.0","54.8","234.3"
"2014-1-29","sistemaRioGrande","93.3","0.0","291.0","245.4"
"2014-1-29","sistemaRioClaro","99.7","0.0","237.4","294.4"
"2014-1-30","sistemaCantareira","22.4","0.0","87.8","259.9"
"2014-1-30","sistemaAltoTiete","44.9","0.0","187.7","246.6"
"2014-1-30","sistemaGuarapiranga","67.7","0.0","232.0","228.8"
"2014-1-30","sistemaCotia","63.9","0.0","54.8","234.3"
"2014-1-30","sistemaRioGrande","93.0","0.0","291.0","245.4"
"2014-1-30","sistemaRioClaro","99.3","0.0","237.4","294.4"
"2014-1-31","sistemaCantareira","22.2","0.0","87.8","259.9"
"2014-1-31","sistemaAltoTiete","44.7","0.0","187.7","246.6"
"2014-1-31","sistemaGuarapiranga","67.2","0.0","232.0","228.8"
"2014-1-31","sistemaCotia","63.2","0.0","54.8","234.3"
"2014-1-31","sistemaRioGrande","92.7","0.0","291.0","245.4"
"2014-1-31","sistemaRioClaro","98.7","0.0","237.4","294.4"
"2014-2-1","sistemaCantareira","21.9","0.0","0.0","202.6"
"2014-2-1","sistemaAltoTiete","44.4","0.0","0.0","194.3"
"2014-2-1","sistemaGuarapiranga","66.8","0.0","0.0","194.0"
"2014-2-1","sistemaCotia","62.5","0.0","0.0","181.8"
"2014-2-1","sistemaRioGrande","92.4","0.0","0.0","205.3"
"2014-2-1","sistemaRioClaro","98.1","0.0","0.0","244.0"
