"data","sistema","vabs","vrel","vmax","afluente","descarregada","MLT","aflu_MLT","aflu_max","vazao_anterior","vazao_mediames","retirada"
"2015-10-13","Guarapiranga",132.31,77.3,171.19,12.02,0.00,13.00,92.4,27.00,14.99,15.48,14.99
"2015-10-13","Cotia",9.89,60.0,16.50,1.29,0.06,1.10,117.3,2.64,1.23,1.23,1.29
"2015-10-13","RioGrande",96.85,86.3,112.18,5.07,0.00,5.59,90.7,12.33,5.07,5.08,5.07
"2015-10-13","RioClaro",7.63,55.8,13.67,3.24,0.10,3.37,96.3,1.98,4.12,4.12,4.12
"2015-10-14","Cantareira",160.23,16.3,982.07,8.73,3.29,30.20,28.9,99.90,13.11,13.20,16.40
"2015-10-14","AltoTiete",84.56,14.7,573.81,6.55,3.27,16.00,40.9,35.97,12.94,12.85,14.16
"2015-10-14","Guarapiranga",132.31,77.3,171.19,15.38,0.00,13.00,118.3,27.00,15.38,15.47,15.38
"2015-10-14","Cotia",9.89,60.0,16.50,1.29,0.06,1.10,116.9,2.64,1.23,1.23,1.29
"2015-10-14","RioGrande",96.67,86.2,112.18,3.08,0.00,5.59,55.1,12.33,5.10,5.08,5.10
"2015-10-14","RioClaro",7.59,55.5,13.67,3.18,0.08,3.37,94.2,1.98,4.10,4.12,4.10
"2015-10-15","Cantareira",159.52,16.2,982.07,9.20,3.52,30.20,30.5,99.90,13.74,13.24,17.26
"2015-10-15","AltoTiete",83.96,14.6,573.81,7.37,4.79,16.00,46.1,35.97,12.67,12.84,15.84
"2015-10-15","Guarapiranga",132.05,77.1,171.19,12.47,0.00,13.00,95.9,27.00,15.44,15.47,15.44
"2015-10-15","Cotia",9.87,59.8,16.50,0.99,0.06,1.10,90.2,2.64,1.26,1.23,1.31
"2015-10-15","RioGrande",96.50,86.0,112.18,3.22,0.00,5.59,57.6,12.33,5.24,5.09,5.24
"2015-10-15","RioClaro",7.55,55.3,13.67,3.33,0.28,3.37,98.9,1.98,4.08,4.11,4.08
"2015-10-16","Cantareira",158.77,16.2,982.07,8.63,3.52,30.20,28.6,99.90,13.69,13.27,17.21
"2015-10-16","AltoTiete",83.26,14.5,573.81,6.70,4.77,16.00,41.9,35.97,13.27,12.87,16.21
"2015-10-16","Guarapiranga",131.79,77.0,171.19,12.56,0.00,13.00,96.6,27.00,15.54,15.47,15.54
"2015-10-16","Cotia",9.81,59.5,16.50,0.71,0.06,1.10,64.9,2.64,1.30,1.23,1.36
"2015-10-16","RioGrande",96.15,85.7,112.18,1.14,0.00,5.59,20.3,12.33,5.16,5.10,5.16
"2015-10-16","RioClaro",7.51,55.0,13.67,2.90,0.26,3.37,86.0,1.98,4.10,4.11,4.10
"2015-10-17","Cantareira",157.94,16.1,982.07,8.36,3.52,30.20,27.7,99.90,14.06,13.32,17.58
"2015-10-17","AltoTiete",82.67,14.4,573.81,7.95,4.77,16.00,49.7,35.97,12.88,12.87,15.67
"2015-10-17","Guarapiranga",131.28,76.7,171.19,9.70,0.00,13.00,74.6,27.00,15.65,15.48,15.65
"2015-10-17","Cotia",9.75,59.1,16.50,0.71,0.06,1.10,64.4,2.64,1.29,1.24,1.35
"2015-10-17","RioGrande",95.98,85.6,112.18,3.25,0.00,5.59,58.2,12.33,5.26,5.11,5.26
"2015-10-17","RioClaro",7.46,54.6,13.67,2.76,0.00,3.37,81.8,1.98,4.12,4.11,4.12
"2015-10-18","Cantareira",156.97,16.0,982.07,6.07,3.52,30.20,20.1,99.90,13.80,13.35,17.32
"2015-10-18","AltoTiete",82.12,14.3,573.81,7.96,4.77,16.00,49.8,35.97,12.62,12.85,15.83
"2015-10-18","Guarapiranga",130.76,76.4,171.19,9.91,0.00,13.00,76.2,27.00,15.85,15.50,15.85
"2015-10-18","Cotia",9.70,58.8,16.50,0.62,0.06,1.10,56.3,2.64,1.20,1.23,1.26
"2015-10-18","RioGrande",95.80,85.4,112.18,3.12,0.00,5.59,55.8,12.33,5.13,5.11,5.13
"2015-10-18","RioClaro",7.60,55.6,13.67,5.38,0.40,3.37,159.7,1.98,4.08,4.11,4.08
"2015-10-19","Cantareira",156.06,15.9,982.07,6.10,3.52,30.20,20.2,99.90,12.45,13.30,15.97
"2015-10-19","AltoTiete",81.62,14.2,573.81,6.57,4.77,16.00,41.0,35.97,12.27,12.82,14.63
"2015-10-19","Guarapiranga",129.99,75.9,171.19,6.42,0.00,13.00,49.3,27.00,15.32,15.49,15.32
"2015-10-19","Cotia",9.64,58.5,16.50,0.58,0.06,1.10,52.7,2.64,1.16,1.23,1.22
"2015-10-19","RioGrande",95.80,85.4,112.18,4.86,0.00,5.59,86.9,12.33,4.86,5.09,4.86
"2015-10-19","RioClaro",7.62,55.7,13.67,4.77,1.82,3.37,141.4,1.98,3.97,4.10,3.97
"2015-10-20","Cantareira",155.21,15.8,982.07,5.79,3.52,30.20,19.2,99.90,13.13,13.29,16.65
"2015-10-20","AltoTiete",81.00,14.1,573.81,5.39,5.81,16.00,33.7,35.97,11.85,12.77,15.15
"2015-10-20","Guarapiranga",129.48,75.6,171.19,9.76,0.00,13.00,75.1,27.00,15.69,15.51,15.69
"2015-10-20","Cotia",9.59,58.1,16.50,0.59,0.06,1.10,53.7,2.64,1.17,1.23,1.22
"2015-10-20","RioGrande",95.63,85.2,112.18,3.21,0.00,5.59,57.3,12.33,5.21,5.10,5.21
"2015-10-20","RioClaro",7.56,55.3,13.67,3.68,1.17,3.37,109.1,1.98,4.13,4.10,4.13
"2015-10-21","Cantareira",154.10,15.7,982.07,5.82,3.52,30.20,19.3,99.90,14.08,13.33,17.60
"2015-10-21","AltoTiete",80.11,14.0,573.81,4.09,5.85,16.00,25.6,35.97,12.83,12.77,17.69
"2015-10-21","Guarapiranga",128.97,75.3,171.19,9.86,0.00,13.00,75.8,27.00,15.79,15.52,15.79
"2015-10-21","Cotia",9.54,57.8,16.50,0.65,0.06,1.10,59.2,2.64,1.23,1.23,1.28
"2015-10-21","RioGrande",95.28,84.9,112.18,1.23,0.00,5.59,22.0,12.33,5.24,5.11,5.24
"2015-10-21","RioClaro",7.51,55.0,13.67,3.42,0.71,3.37,101.4,1.98,4.11,4.10,4.11
"2015-10-22","Cantareira",153.63,15.6,982.07,7.52,2.35,30.20,24.9,99.90,12.85,13.30,15.20
"2015-10-22","AltoTiete",79.77,13.9,573.81,10.50,5.85,16.00,65.6,35.97,12.97,12.79,14.95
"2015-10-22","Guarapiranga",129.74,75.8,171.19,24.88,0.00,13.00,191.4,27.00,15.99,15.55,15.99
"2015-10-22","Cotia",9.51,57.6,16.50,0.93,0.06,1.10,84.9,2.64,1.19,1.23,1.25
"2015-10-22","RioGrande",95.80,85.4,112.18,11.35,0.00,5.59,203.1,12.33,5.34,5.12,5.34
"2015-10-22","RioClaro",7.46,54.6,13.67,3.12,0.19,3.37,92.5,1.98,4.12,4.10,4.12
"2015-10-23","Cantareira",154.46,15.7,982.07,24.38,1.65,30.20,80.7,99.90,13.76,13.32,15.41
"2015-10-23","AltoTiete",79.65,13.9,573.81,11.88,5.85,16.00,74.2,35.97,12.58,12.78,16.35
"2015-10-23","Guarapiranga",130.51,76.2,171.19,24.23,0.00,13.00,186.4,27.00,15.32,15.54,15.32
"2015-10-23","Cotia",9.59,58.1,16.50,2.08,0.06,1.10,189.0,2.64,1.08,1.22,1.13
"2015-10-23","RioGrande",96.32,85.9,112.18,11.21,0.00,5.59,200.6,12.33,5.18,5.13,5.18
"2015-10-23","RioClaro",7.53,55.1,13.67,7.23,1.56,3.37,214.5,1.98,3.47,4.08,3.47
"2015-10-24","Cantareira",154.33,15.7,982.07,13.49,1.52,30.20,44.7,99.90,13.55,13.33,15.07
"2015-10-24","AltoTiete",79.24,13.8,573.81,8.35,5.85,16.00,52.2,35.97,12.58,12.77,14.36
"2015-10-24","Guarapiranga",130.76,76.4,171.19,18.30,0.00,13.00,140.7,27.00,15.32,15.53,15.32
"2015-10-24","Cotia",9.59,58.1,16.50,1.21,0.06,1.10,109.7,2.64,1.15,1.22,1.21
"2015-10-24","RioGrande",96.67,86.2,112.18,9.21,0.00,5.59,164.8,12.33,5.18,5.13,5.18
"2015-10-24","RioClaro",7.49,54.8,13.67,4.46,1.18,3.37,132.3,1.98,3.47,4.05,3.47
"2015-10-25","Cantareira",153.86,15.7,982.07,9.70,1.52,30.20,32.1,99.90,13.03,13.32,14.55
"2015-10-25","AltoTiete",78.51,13.7,573.81,5.66,5.85,16.00,35.4,35.97,12.69,12.77,16.23
"2015-10-25","Guarapiranga",130.51,76.2,171.19,12.99,0.00,13.00,99.9,27.00,15.96,15.55,15.96
"2015-10-25","Cotia",9.59,58.1,16.50,1.28,0.06,1.10,116.7,2.64,1.23,1.22,1.28
"2015-10-25","RioGrande",96.50,86.0,112.18,3.29,0.00,5.59,58.9,12.33,5.31,5.14,5.31
"2015-10-25","RioClaro",7.48,54.7,13.67,3.79,0.76,3.37,112.5,1.98,4.15,4.08,4.15
"2015-10-26","Cantareira",153.61,15.6,982.07,11.51,1.52,30.20,38.1,99.90,12.90,13.30,14.42
"2015-10-26","AltoTiete",78.99,13.8,573.81,18.65,5.85,16.00,116.5,35.97,11.94,12.72,14.31
"2015-10-26","Guarapiranga",131.28,76.7,171.19,24.24,0.00,13.00,186.5,27.00,15.33,15.54,15.33
"2015-10-26","Cotia",9.62,58.3,16.50,1.60,0.06,1.10,145.5,2.64,1.23,1.22,1.28
"2015-10-26","RioGrande",97.02,86.5,112.18,11.16,0.00,5.59,199.6,12.33,5.10,5.13,5.10
"2015-10-26","RioClaro",7.46,54.6,13.67,3.80,0.99,3.37,112.8,1.98,4.07,4.08,4.07
"2015-10-27","Cantareira",155.74,15.9,982.07,40.11,1.52,30.20,132.8,99.90,13.46,13.33,14.98
"2015-10-27","AltoTiete",79.48,13.9,573.81,17.80,5.85,16.00,111.3,35.97,12.16,12.72,13.61
"2015-10-27","Guarapiranga",131.28,76.7,171.19,14.98,0.00,13.00,115.3,27.00,14.98,15.55,14.98
"2015-10-27","Cotia",9.62,58.3,16.50,1.43,0.20,1.10,130.4,2.64,1.23,1.23,1.43
"2015-10-27","RioGrande",97.20,86.6,112.18,7.10,0.00,5.59,126.9,12.33,5.07,5.14,5.07
"2015-10-27","RioClaro",7.48,54.7,13.67,4.96,2.07,3.37,147.3,1.98,4.04,4.09,4.04
"2015-10-28","Cantareira",157.48,16.0,982.07,34.08,1.16,30.20,112.9,99.90,13.23,13.33,14.39
"2015-10-28","AltoTiete",79.59,13.9,573.81,14.77,5.85,16.00,92.3,35.97,12.48,12.71,13.95
"2015-10-28","Guarapiranga",131.53,76.8,171.19,18.49,0.00,13.00,142.3,27.00,15.52,15.55,15.52
"2015-10-28","Cotia",9.64,58.5,16.50,1.57,0.06,1.10,142.3,2.64,1.19,1.22,1.25
"2015-10-28","RioGrande",97.20,86.6,112.18,5.07,0.00,5.59,90.6,12.33,5.07,5.13,5.07
"2015-10-28","RioClaro",7.49,54.8,13.67,4.06,0.88,3.37,120.6,1.98,4.00,4.08,4.00
"2015-10-29","Cantareira",157.62,16.0,982.07,17.07,1.02,30.20,56.5,99.90,13.63,13.34,14.65
"2015-10-29","AltoTiete",79.72,13.9,573.81,16.09,5.85,16.00,100.6,35.97,12.62,12.71,15.41
"2015-10-29","Guarapiranga",131.53,76.8,171.19,15.41,0.00,13.00,118.5,27.00,15.41,15.54,15.41
"2015-10-29","Cotia",9.62,58.3,16.50,0.96,0.06,1.10,87.7,2.64,1.22,1.22,1.28
"2015-10-29","RioGrande",97.55,87.0,112.18,9.07,0.00,5.59,162.3,12.33,5.02,5.13,5.02
"2015-10-29","RioClaro",7.54,55.2,13.67,4.56,0.37,3.37,135.3,1.98,4.25,4.09,4.25
"2015-10-30","Cantareira",157.58,16.0,982.07,14.47,1.02,30.20,47.9,99.90,13.68,13.35,14.70
"2015-10-30","AltoTiete",79.50,13.9,573.81,11.66,5.85,16.00,72.9,35.97,12.86,12.71,14.70
"2015-10-30","Guarapiranga",131.28,76.7,171.19,12.57,0.00,13.00,96.7,27.00,15.55,15.54,15.55
"2015-10-30","Cotia",9.59,58.1,16.50,0.95,0.06,1.10,86.6,2.64,1.21,1.22,1.27
"2015-10-30","RioGrande",97.37,86.8,112.18,2.87,0.00,5.59,51.4,12.33,4.90,5.12,4.90
"2015-10-30","RioClaro",7.51,55.0,13.67,3.63,0.52,3.37,107.7,1.98,4.08,4.08,4.08
"2015-10-31","Cantareira",157.50,16.0,982.07,14.28,1.02,30.20,47.3,99.90,13.82,13.36,14.84
"2015-10-31","AltoTiete",78.82,13.7,573.81,5.88,5.85,16.00,36.8,35.97,12.63,12.71,15.88
"2015-10-31","Guarapiranga",131.02,76.5,171.19,12.87,0.00,13.00,99.0,27.00,15.84,15.55,15.84
"2015-10-31","Cotia",9.56,58.0,16.50,0.96,0.06,1.10,87.7,2.64,1.22,1.22,1.28
"2015-10-31","RioGrande",97.20,86.6,112.18,3.29,0.00,5.59,58.8,12.33,5.31,5.13,5.31
"2015-10-31","RioClaro",7.46,54.6,13.67,2.93,1.36,3.37,86.9,1.98,4.01,4.08,4.01
"2015-11-01","Cantareira",157.49,16.0,982.07,14.53,1.02,34.50,42.1,96.80,13.66,13.37,14.68
"2015-11-01","AltoTiete",78.84,13.7,573.81,14.69,5.85,16.29,90.2,37.16,13.25,12.73,14.87
"2015-11-01","Guarapiranga",131.02,76.5,171.19,15.99,0.00,13.09,122.2,25.50,15.99,15.57,15.99
"2015-11-01","Cotia",9.62,58.3,16.50,1.91,0.06,1.12,170.3,2.48,1.22,1.22,1.27
"2015-11-01","RioGrande",97.55,87.0,112.18,9.42,0.00,5.64,167.1,17.44,5.37,5.14,5.37
"2015-11-01","RioClaro",7.42,54.3,13.67,3.00,0.70,3.66,81.9,1.77,4.08,4.08,4.08
"2015-11-02","Cantareira",158.34,16.1,982.07,22.85,1.02,34.50,66.2,96.80,12.49,12.49,13.51
"2015-11-02","AltoTiete",79.23,13.8,573.81,18.82,5.85,16.29,115.5,37.16,12.53,12.53,15.70
"2015-11-02","Guarapiranga",134.11,78.3,171.19,50.81,0.00,13.09,388.1,25.50,15.05,15.05,15.05
"2015-11-02","Cotia",10.01,60.6,16.50,6.26,0.56,1.12,559.3,2.48,1.22,1.22,1.78
"2015-11-02","RioGrande",98.95,88.2,112.18,21.59,0.00,5.64,382.9,17.44,5.30,5.30,5.30
"2015-11-02","RioClaro",7.40,54.1,13.67,3.24,0.63,3.66,88.6,1.77,4.12,4.12,4.12
"2015-11-03","Cantareira",160.75,16.4,982.07,41.27,1.02,34.50,119.6,96.80,12.67,12.58,13.69
"2015-11-03","AltoTiete",80.45,14.0,573.81,27.14,5.85,16.29,166.6,37.16,12.07,12.30,13.45
"2015-11-03","Guarapiranga",136.95,80.0,171.19,47.09,0.00,13.09,359.7,25.50,14.17,14.61,14.17
"2015-11-03","Cotia",10.52,63.7,16.50,10.02,2.85,1.12,895.1,2.48,1.26,1.24,4.11
"2015-11-03","RioGrande",100.37,89.5,112.18,21.56,0.00,5.64,382.3,17.44,5.12,5.21,5.12
"2015-11-03","RioClaro",7.37,54.0,13.67,3.46,1.71,3.66,94.6,1.77,4.10,4.11,4.10
"2015-11-04","Cantareira",162.02,16.5,982.07,29.57,1.02,34.50,85.7,96.80,13.21,12.79,14.23
"2015-11-04","AltoTiete",82.04,14.3,573.81,31.89,2.80,16.29,195.8,37.16,12.65,12.42,12.70
"2015-11-04","Guarapiranga",139.81,81.7,171.19,48.55,0.00,13.09,370.9,25.50,15.50,14.90,15.50
"2015-11-04","Cotia",10.81,65.5,16.50,4.91,0.27,1.12,438.1,2.48,1.28,1.25,1.55
"2015-11-04","RioGrande",100.73,89.8,112.18,9.35,0.00,5.64,165.8,17.44,5.22,5.21,5.22
"2015-11-04","RioClaro",7.39,54.1,13.67,3.08,1.70,3.66,84.1,1.77,4.15,4.12,4.15
"2015-11-05","Cantareira",164.48,16.7,982.07,41.29,1.02,34.50,119.7,96.80,13.11,12.87,14.13
"2015-11-05","AltoTiete",84.17,14.7,573.81,39.14,2.80,16.29,240.3,37.16,12.96,12.55,13.62
"2015-11-05","Guarapiranga",142.15,83.0,171.19,42.24,0.00,13.09,322.7,25.50,15.11,14.96,15.11
"2015-11-05","Cotia",11.04,66.9,16.50,4.57,0.57,1.12,408.5,2.48,1.28,1.26,1.85
"2015-11-05","RioGrande",101.09,90.1,112.18,9.30,0.00,5.64,164.9,17.44,5.16,5.20,5.16
"2015-11-05","RioClaro",7.51,55.0,13.67,4.60,1.87,3.66,125.8,1.77,3.91,4.07,3.91
"2015-11-06","Cantareira",165.97,16.9,982.07,31.04,0.57,34.50,90.0,96.80,13.51,13.00,14.08
"2015-11-06","AltoTiete",85.59,14.9,573.81,30.40,1.40,16.29,186.6,37.16,12.04,12.45,12.97
"2015-11-06","Guarapiranga",143.72,84.0,171.19,33.77,0.00,13.09,258.0,25.50,15.64,15.09,15.64
"2015-11-06","Cotia",11.25,68.2,16.50,4.39,0.70,1.12,392.1,2.48,1.28,1.26,1.98
"2015-11-06","RioGrande",101.45,90.4,112.18,9.42,0.00,5.64,167.1,17.44,5.27,5.21,5.27
"2015-11-06","RioClaro",7.53,55.1,13.67,4.18,1.50,3.66,114.2,1.77,4.13,4.08,4.13
"2015-11-07","Cantareira",167.06,17.0,982.07,26.90,0.47,34.50,78.0,96.80,13.52,13.09,13.99
"2015-11-07","AltoTiete",86.30,15.0,573.81,21.98,2.31,16.29,134.9,37.16,12.61,12.48,12.92
"2015-11-07","Guarapiranga",144.77,84.6,171.19,27.25,0.00,13.09,208.2,25.50,15.15,15.10,15.15
"2015-11-07","Cotia",11.34,68.7,16.50,2.40,0.10,1.12,214.2,2.48,1.26,1.26,1.36
"2015-11-07","RioGrande",101.63,90.6,112.18,7.35,0.00,5.64,130.3,17.44,5.27,5.22,5.27
"2015-11-07","RioClaro",7.73,56.6,13.67,5.70,1.24,3.66,155.7,1.77,4.00,4.07,4.00
"2015-11-08","Cantareira",167.58,17.1,982.07,19.56,0.47,34.50,56.7,96.80,13.07,13.08,13.54
"2015-11-08","AltoTiete",86.83,15.1,573.81,18.91,2.77,16.29,116.1,37.16,12.44,12.47,13.35
"2015-11-08","Guarapiranga",145.03,84.7,171.19,18.77,0.00,13.09,143.4,25.50,15.74,15.19,15.74
"2015-11-08","Cotia",11.40,69.1,16.50,2.04,0.11,1.12,181.7,2.48,1.23,1.26,1.34
"2015-11-08","RioGrande",101.99,90.9,112.18,9.27,0.00,5.64,164.4,17.44,5.11,5.21,5.11
"2015-11-08","RioClaro",7.93,58.0,13.67,6.43,2.01,3.66,175.7,1.77,4.06,4.07,4.06
"2015-11-09","Cantareira",168.05,17.1,982.07,19.08,0.47,34.50,55.3,96.80,12.76,13.04,13.23
"2015-11-09","AltoTiete",87.48,15.2,573.81,20.66,2.77,16.29,126.8,37.16,12.52,12.48,10.91
"2015-11-09","Guarapiranga",146.08,85.3,171.19,27.86,0.00,13.09,212.8,25.50,15.74,15.26,15.74
"2015-11-09","Cotia",11.46,69.5,16.50,1.99,0.06,1.12,177.6,2.48,1.23,1.25,1.29
"2015-11-09","RioGrande",102.53,91.4,112.18,11.48,0.00,5.64,203.6,17.44,5.22,5.21,5.22
"2015-11-09","RioClaro",7.97,58.3,13.67,3.63,1.47,3.66,99.3,1.77,4.03,4.06,4.03
"2015-11-10","Cantareira",168.71,17.2,982.07,21.58,0.47,34.50,62.6,96.80,13.73,13.12,14.20
"2015-11-10","AltoTiete",87.99,15.3,573.81,18.99,1.35,16.29,116.6,37.16,12.54,12.49,14.4
"2015-11-10","Guarapiranga",146.86,85.8,171.19,24.58,0.00,13.09,187.8,25.50,15.48,15.28,15.48
"2015-11-10","Cotia",11.58,70.2,16.50,2.69,0.06,1.12,240.2,2.48,1.23,1.25,1.28
"2015-11-10","RioGrande",103.61,92.4,112.18,17.82,0.00,5.64,316.0,17.44,5.24,5.21,5.24
"2015-11-10","RioClaro",7.99,58.5,13.67,3.44,1.24,3.66,94.0,1.77,4.06,4.06,4.06
"2015-11-11","Cantareira",169.05,17.2,982.07,18.02,0.47,34.50,52.2,96.80,14.29,13.24,14.76
"2015-11-11","AltoTiete",87.86,15.3,573.81,12.40,2.95,16.29,76.1,37.16,12.22,12.46,12.81
"2015-11-11","Guarapiranga",147.12,85.9,171.19,18.71,0.00,13.09,143.0,25.50,15.68,15.32,15.68
"2015-11-11","Cotia",11.61,70.4,16.50,1.71,0.06,1.12,152.2,2.48,1.30,1.26,1.35
"2015-11-11","RioGrande",103.61,92.4,112.18,5.29,0.00,5.64,93.8,17.44,5.29,5.22,5.29
"2015-11-11","RioClaro",8.01,58.6,13.67,3.09,0.29,3.66,84.4,1.77,4.17,4.07,4.17
"2015-11-12","Cantareira",169.85,17.3,982.07,23.85,0.47,34.50,69.1,96.80,14.65,13.36,15.12
"2015-11-12","AltoTiete",87.84,15.3,573.81,13.90,2.80,16.29,85.3,37.16,12.70,12.48,14.30
"2015-11-12","Guarapiranga",147.39,86.1,171.19,19.04,0.00,13.09,145.4,25.50,16.00,15.39,16.00
"2015-11-12","Cotia",11.64,70.6,16.50,1.68,0.06,1.12,150.2,2.48,1.27,1.26,1.33
"2015-11-12","RioGrande",103.61,92.4,112.18,5.17,0.00,5.64,91.6,17.44,5.17,5.22,5.17
"2015-11-12","RioClaro",7.97,58.3,13.67,3.04,0.71,3.66,83.1,1.77,4.02,4.07,4.02
"2015-11-13","Cantareira",170.86,17.4,982.07,25.57,0.47,34.50,74.1,96.80,13.39,13.37,13.86
"2015-11-13","AltoTiete",87.43,15.2,573.81,9.75,2.80,16.29,59.8,37.16,13.11,12.53,13.92
"2015-11-13","Guarapiranga",147.12,85.9,171.19,12.96,0.00,13.09,99.0,25.50,16.00,15.44,16.00
"2015-11-13","Cotia",11.64,70.6,16.50,1.27,0.06,1.12,113.7,2.48,1.22,1.25,1.27
"2015-11-13","RioGrande",103.43,92.2,112.18,3.02,0.00,5.64,53.6,17.44,5.13,5.21,5.13
"2015-11-13","RioClaro",7.94,58.1,13.67,3.17,0.52,3.66,86.6,1.77,4.17,4.08,4.17
"2015-11-14","Cantareira",171.24,17.4,982.07,18.63,0.47,34.50,54.0,96.80,13.47,13.37,13.94
"2015-11-14","AltoTiete",87.47,15.2,573.81,14.61,3.22,16.29,89.7,37.16,12.41,12.52,14.76
"2015-11-14","Guarapiranga",147.39,86.1,171.19,18.97,0.00,13.09,144.9,25.50,15.94,15.48,15.94
"2015-11-14","Cotia",11.71,71.0,16.50,1.97,0.06,1.12,176.1,2.48,1.21,1.25,1.26
"2015-11-14","RioGrande",104.34,93.0,112.18,15.56,0.00,5.64,275.9,17.44,5.02,5.19,5.02
"2015-11-14","RioClaro",7.90,57.8,13.67,2.99,0.42,3.66,81.6,1.77,4.04,4.07,4.04
"2015-11-15","Cantareira",171.79,17.5,982.07,20.43,0.47,34.50,59.2,96.80,13.99,13.42,14.46
"2015-11-15","AltoTiete",87.10,15.2,573.81,12.00,3.22,16.29,73.7,37.16,13.15,12.57,14.82
"2015-11-15","Guarapiranga",148.17,86.6,171.19,24.83,0.00,13.09,189.7,25.50,15.72,15.49,15.72
"2015-11-15","Cotia",11.83,71.7,16.50,2.70,0.06,1.12,240.8,2.48,1.22,1.25,1.27
"2015-11-15","RioGrande",104.71,93.3,112.18,9.35,0.00,5.64,165.9,17.44,5.12,5.19,5.12
"2015-11-15","RioClaro",7.86,57.5,13.67,2.97,0.04,3.66,81.1,1.77,4.10,4.08,4.10
"2015-11-16","Cantareira",172.25,17.5,982.07,19.30,0.47,34.50,55.9,96.80,12.64,13.37,13.11
"2015-11-16","AltoTiete",86.66,15.1,573.81,10.23,3.22,16.29,62.8,37.16,13.00,12.60,15.70
"2015-11-16","Guarapiranga",148.70,86.9,171.19,20.69,0.00,13.09,158.1,25.50,14.61,15.43,14.61
"2015-11-16","Cotia",11.92,72.3,16.50,2.30,0.06,1.12,205.3,2.48,1.17,1.24,1.23
"2015-11-16","RioGrande",104.71,93.3,112.18,4.97,0.00,5.64,88.1,17.44,4.97,5.17,4.97
"2015-11-16","RioClaro",7.86,57.5,13.67,3.36,0.06,3.66,91.9,1.77,4.06,4.08,4.06
"2015-11-17","Cantareira",172.31,17.5,982.07,14.60,0.47,34.50,42.3,96.80,13.14,13.35,13.61
"2015-11-17","AltoTiete",86.28,15.0,573.81,10.06,3.22,16.29,61.8,37.16,12.79,12.61,13.82
"2015-11-17","Guarapiranga",148.96,87.0,171.19,18.71,0.00,13.09,142.9,25.50,15.67,15.45,15.67
"2015-11-17","Cotia",11.92,72.3,16.50,1.28,0.06,1.12,114.6,2.48,1.23,1.24,1.28
"2015-11-17","RioGrande",104.71,93.3,112.18,4.85,0.00,5.64,86.0,17.44,4.85,5.15,4.85
"2015-11-17","RioClaro",7.81,57.1,13.67,2.64,0.19,3.66,72.1,1.77,4.14,4.08,4.14
"2015-11-18","Cantareira",174.31,17.7,982.07,36.61,0.47,34.50,106.1,96.80,13.39,13.35,13.86
"2015-11-18","AltoTiete",86.70,15.1,573.81,19.76,3.22,16.29,121.3,37.16,12.75,12.62,15.22
"2015-11-18","Guarapiranga",149.75,87.5,171.19,24.81,0.00,13.09,189.5,25.50,15.68,15.46,15.68
"2015-11-18","Cotia",11.95,72.4,16.50,1.64,0.06,1.12,146.2,2.48,1.22,1.24,1.28
"2015-11-18","RioGrande",105.63,94.2,112.18,15.84,0.00,5.64,280.9,17.44,5.23,5.16,5.23
"2015-11-18","RioClaro",7.77,56.9,13.67,3.28,0.20,3.66,89.7,1.77,4.10,4.08,4.10
"2015-11-19","Cantareira",175.03,17.8,982.07,23.31,0.47,34.50,67.6,96.80,14.07,13.39,14.54
"2015-11-19","AltoTiete",86.45,15.1,573.81,11.37,3.29,16.29,69.8,37.16,12.15,12.59,14.69
"2015-11-19","Guarapiranga",149.75,87.5,171.19,15.88,0.00,13.09,121.3,25.50,15.88,15.49,15.88
"2015-11-19","Cotia",11.98,72.6,16.50,1.64,0.06,1.12,146.7,2.48,1.23,1.24,1.28
"2015-11-19","RioGrande",106.36,94.8,112.18,13.83,0.00,5.64,245.3,17.44,5.30,5.17,5.30
"2015-11-19","RioClaro",7.73,56.6,13.67,3.21,0.20,3.66,87.8,1.77,4.12,4.08,4.12
"2015-11-20","Cantareira",176.77,18.0,982.07,34.53,0.45,34.50,100.1,96.80,13.98,13.42,14.43
"2015-11-20","AltoTiete",86.30,15.0,573.81,13.60,3.29,16.29,83.5,37.16,12.75,12.60,15.68
"2015-11-20","Guarapiranga",150.01,87.6,171.19,18.66,0.00,13.09,142.6,25.50,15.62,15.49,15.62
"2015-11-20","Cotia",12.04,73.0,16.50,2.00,0.06,1.12,178.9,2.48,1.23,1.24,1.28
"2015-11-20","RioGrande",107.10,95.5,112.18,13.80,0.00,5.64,244.7,17.44,5.24,5.17,5.24
"2015-11-20","RioClaro",7.71,56.4,13.67,3.26,0.20,3.66,89.2,1.77,4.12,4.08,4.12
"2015-11-21","Cantareira",178.88,18.2,982.07,38.42,0.47,34.50,111.4,96.80,13.28,13.42,13.75
"2015-11-21","AltoTiete",86.60,15.1,573.81,18.24,3.29,16.29,112.0,37.16,12.86,12.61,13.73
"2015-11-21","Guarapiranga",150.80,88.1,171.19,24.34,0.00,13.09,186.0,25.50,15.21,15.48,15.21
"2015-11-21","Cotia",12.11,73.4,16.50,2.00,0.06,1.12,179.0,2.48,1.23,1.24,1.28
"2015-11-21","RioGrande",107.66,96.0,112.18,11.47,0.00,5.64,203.4,17.44,5.02,5.16,5.02
"2015-11-21","RioClaro",7.76,56.8,13.67,4.40,0.78,3.66,120.3,1.77,3.97,4.07,3.97
